"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"1247",-1028.58,-4.83215,1.82558,1.02675,0.334115,2.75627,0.548187,0.880708,1.48969,1,0,1,1247,1247
"1248",-1024.63,-3.51586,1.81957,1.03047,0.388488,2.66094,0.545277,0.944004,1.48461,1,0,1,1248,1248
"1249",-1021.92,-0.989852,1.8173,0.96996,0.363695,2.81629,0.61218,0.947448,1.47709,1,0,1,1249,1249
"1250",-1025.65,-1.62162,1.82555,0.994019,0.379218,2.61956,0.615093,0.925634,1.47993,1,0,1,1250,1250
"1251",-1035.12,-5.09027,1.83979,0.94487,0.390216,2.56315,0.618511,0.984382,1.47728,1,0,1,1251,1251
"1252",-1045.93,-3.26157,1.80796,1.03555,0.301256,2.72618,0.601735,0.947942,1.50861,1,0,1,1252,1252
"1253",-1023.23,-2.46853,1.83428,0.966323,0.391198,2.82028,0.621167,0.982371,1.49919,1,0,1,1253,1253
"1254",-1063.86,-8.90324,1.7658,1.0399,0.484793,2.94179,0.605214,0.938663,1.47861,1,0,1,1254,1254
"1255",-1026.85,-2.86342,1.81681,0.989677,0.373113,2.68015,0.640953,0.888071,1.44164,1,0,1,1255,1255
"1256",-1025.25,-3.19095,1.78185,0.959737,0.337028,2.77332,0.640465,0.934489,1.50823,1,0,1,1256,1256
"1257",-1022.03,-0.723053,1.8216,0.999539,0.343172,2.72644,0.605997,0.985068,1.45454,1,0,1,1257,1257
"1258",-1023.84,-4.48772,1.84133,1.05069,0.461511,2.76624,0.620703,0.970902,1.46003,1,0,1,1258,1258
"1259",-1021.8,-0.363649,1.80515,0.98176,0.356676,2.76743,0.615335,0.936532,1.47096,1,0,1,1259,1259
"1260",-1024.31,-2.86536,1.82876,1.01054,0.389334,2.74251,0.654338,1.01894,1.44568,1,0,1,1260,1260
"1261",-1023.57,-2.15215,1.82595,1.01456,0.344075,2.63229,0.588854,0.934749,1.44753,1,0,1,1261,1261
"1262",-1026.26,-2.02778,1.85032,0.977427,0.422791,2.71815,0.620273,0.93778,1.4766,1,0,1,1262,1262
"1263",-1023.6,-3.00812,1.84364,1.03713,0.407084,2.75855,0.604905,0.955283,1.50644,1,0,1,1263,1263
"1264",-1028.04,-4.69511,1.83681,1.02433,0.340506,2.6441,0.629745,0.921192,1.41713,1,0,1,1264,1264
"1265",-1027.55,-6.11436,1.82925,0.991831,0.297594,2.78229,0.630163,0.976936,1.40389,1,0,1,1265,1265
"1266",-1023.16,-2.67815,1.85623,1.02576,0.42836,2.76152,0.618913,0.948724,1.46669,1,0,1,1266,1266
"1267",-1023.55,-1.74294,1.79643,0.983042,0.423586,2.72827,0.649017,0.945534,1.48224,1,0,1,1267,1267
"1268",-1045.28,-1.93816,1.81482,1.00765,0.369756,2.83199,0.564697,0.960851,1.46269,1,0,1,1268,1268
"1269",-1029.11,-2.99261,1.8288,0.9565,0.378464,2.63315,0.643677,0.978463,1.49502,1,0,1,1269,1269
"1270",-1023.89,-3.56564,1.76902,0.962318,0.334368,2.80541,0.617993,0.931504,1.44033,1,0,1,1270,1270
"1271",-1022.65,-1.3975,1.8321,0.978783,0.337411,2.74705,0.590105,0.978982,1.49406,1,0,1,1271,1271
"1272",-1065.69,-9.26699,1.86049,0.988342,0.308639,2.9382,0.548314,1.00696,1.50981,1,0,1,1272,1272
"1273",-1023.54,-2.78143,1.8151,1.00058,0.326115,2.63094,0.583974,1.01558,1.46919,1,0,1,1273,1273
"1274",-1023.85,-3.93459,1.81425,0.976473,0.316812,2.75037,0.537579,0.91644,1.4708,1,0,1,1274,1274
"1275",-1025.18,-2.9732,1.81215,1.00632,0.383965,2.62029,0.592935,1.02563,1.46573,1,0,1,1275,1275
"1276",-1027.79,-4.07188,1.81447,0.978621,0.3618,2.57937,0.574214,0.911521,1.49758,1,0,1,1276,1276
"1277",-1029.86,-6.13578,1.78111,1.00477,0.326185,2.52469,0.665278,0.931748,1.47942,1,0,1,1277,1277
"1278",-1058.75,-2.97237,1.76898,1.02355,0.362729,2.77305,0.573956,0.921222,1.45578,1,0,1,1278,1278
"1279",-1024.58,-2.49042,1.80892,0.991496,0.377052,2.70213,0.623558,1.03387,1.44874,1,0,1,1279,1279
"1280",-1022.92,-2.08983,1.77822,1.01057,0.383263,2.63159,0.595969,0.966261,1.46551,1,0,1,1280,1280
"1281",-1023.99,-1.00912,1.80503,0.995228,0.371565,2.66011,0.647771,0.954771,1.46464,1,0,1,1281,1281
"1282",-1025.4,-4.75801,1.80176,1.0407,0.357377,2.69551,0.612125,1.03649,1.42999,1,0,1,1282,1282
"1283",-1025.92,-3.41465,1.82159,0.987551,0.368853,2.85758,0.612239,0.951077,1.52291,1,0,1,1283,1283
"1284",-1027,-5.00039,1.83901,1.02215,0.404533,2.57895,0.62774,0.984529,1.51235,1,0,1,1284,1284
"1285",-1027.81,-2.27305,1.82577,0.973806,0.355135,2.63815,0.642075,0.907393,1.47993,1,0,1,1285,1285
"1286",-1025.61,-4.96481,1.79048,0.996962,0.502263,2.75522,0.636978,0.992792,1.46098,1,0,1,1286,1286
"1287",-1023.3,-2.02452,1.80065,0.977663,0.345875,2.82895,0.592175,0.957413,1.44248,1,0,1,1287,1287
"1288",-1022.75,-1.27319,1.81472,0.973797,0.342012,2.7558,0.614643,0.980986,1.49892,1,0,1,1288,1288
"1289",-1022.92,-1.29433,1.82647,1.01685,0.374162,2.6465,0.59836,0.934845,1.47942,1,0,1,1289,1289
"1290",-1026.28,-2.91806,1.82099,1.03523,0.347959,2.75544,0.604052,1.03612,1.47607,1,0,1,1290,1290
"1291",-1026.7,-3.4496,1.8052,1.02735,0.467728,2.72897,0.582532,0.948885,1.48311,1,0,1,1291,1291
"1292",-1023.45,-1.60201,1.8259,0.985755,0.413441,2.80848,0.591026,0.932207,1.46918,1,0,1,1292,1292
"1293",-1023.29,-2.83681,1.82454,1.04325,0.409861,2.65995,0.607552,0.939737,1.44893,1,0,1,1293,1293
"1294",-1026.63,-3.28391,1.77597,0.97774,0.409646,2.76123,0.569753,0.904902,1.46971,1,0,1,1294,1294
"1295",-1025.79,-5.13453,1.82428,1.04511,0.408023,2.57766,0.647323,0.950351,1.50087,1,0,1,1295,1295
"1296",-1024.55,-4.87874,1.84201,1.01482,0.416041,2.90747,0.656568,0.929171,1.45224,1,0,1,1296,1296
"1297",-1058.36,-2.85114,1.79475,1.04456,0.358376,2.8123,0.653655,0.967645,1.48958,1,0,1,1297,1297
"1298",-1022.45,-1.31851,1.83326,0.994981,0.308808,2.74548,0.607393,0.937251,1.46416,1,0,1,1298,1298
"1299",-1024.14,-3.05262,1.85368,0.98263,0.341097,2.79342,0.669361,0.983602,1.48814,1,0,1,1299,1299
"1300",-1028.31,-4.19549,1.81194,1.03331,0.403408,2.77599,0.595852,0.876366,1.50084,1,0,1,1300,1300
"1301",-1029.96,-4.71928,1.80807,0.966444,0.350778,2.70019,0.694037,0.881305,1.4761,1,0,1,1301,1301
"1302",-1030.3,-2.06079,1.81067,1.02958,0.345195,2.78783,0.646929,0.98435,1.44884,1,0,1,1302,1302
"1303",-1022.6,-1.12924,1.83015,0.986984,0.392473,2.78703,0.604933,0.918259,1.47129,1,0,1,1303,1303
"1304",-1021.7,-0.96058,1.83821,0.997777,0.38981,2.79161,0.624407,0.96338,1.48092,1,0,1,1304,1304
"1305",-1025.9,-2.47114,1.80391,0.960091,0.333352,2.62373,0.594747,0.945083,1.48612,1,0,1,1305,1305
"1306",-1023.35,-1.81207,1.82541,1.01242,0.360979,2.74414,0.673705,0.985331,1.46889,1,0,1,1306,1306
"1307",-1028.27,-5.25576,1.84866,0.968223,0.325001,2.5768,0.563332,0.977825,1.48852,1,0,1,1307,1307
"1308",-1022.13,-0.904772,1.84599,1.0081,0.386551,2.75267,0.613138,0.946754,1.47235,1,0,1,1308,1308
"1309",-1026.3,-2.62188,1.81478,1.0318,0.335946,2.76817,0.673985,0.982491,1.46057,1,0,1,1309,1309
"1310",-1023.54,-1.84682,1.79445,0.982767,0.381481,2.73706,0.609219,0.897449,1.45209,1,0,1,1310,1310
"1311",-1025.74,-2.18555,1.81033,0.968037,0.336469,2.62016,0.604738,0.94848,1.49243,1,0,1,1311,1311
"1312",-1058.12,-2.33098,1.79826,1.02539,0.405798,2.83436,0.598265,0.926526,1.45967,1,0,1,1312,1312
"1313",-1022.43,-0.611042,1.80722,0.997877,0.368329,2.74702,0.605827,0.921809,1.4873,1,0,1,1313,1313
"1314",-1024.49,-3.8826,1.79727,0.977043,0.323486,2.78167,0.586226,1.03787,1.44624,1,0,1,1314,1314
"1315",-1026.13,-3.29348,1.81927,0.99096,0.362718,2.68642,0.674046,0.948527,1.51821,1,0,1,1315,1315
"1316",-1024.56,-3.10731,1.80853,1.01289,0.423068,2.70513,0.615754,0.960557,1.42448,1,0,1,1316,1316
"1317",-1025.81,-2.87015,1.8141,0.999649,0.413093,2.8324,0.572584,0.964865,1.4427,1,0,1,1317,1317
"1318",-1026.84,-6.19696,1.82955,0.950464,0.316188,2.86764,0.580049,0.947377,1.5244,1,0,1,1318,1318
"1319",-1026.9,-4.11125,1.8163,1.05121,0.296771,2.67346,0.628812,0.991072,1.48943,1,0,1,1319,1319
"1320",-1024.66,-3.95353,1.85224,0.991471,0.307529,2.80876,0.607194,0.907888,1.50544,1,0,1,1320,1320
"1321",-1022.96,-4.08353,1.77961,1.0397,0.376483,2.61158,0.581921,0.986642,1.45375,1,0,1,1321,1321
"1322",-1061,-4.95726,1.84777,1.02583,0.343195,2.8329,0.543843,0.990963,1.45114,1,0,1,1322,1322
"1323",-1024.83,-3.41943,1.85911,1.01724,0.413858,2.73206,0.634229,0.895725,1.47425,1,0,1,1323,1323
"1324",-1029.56,-3.0342,1.82928,0.938928,0.41673,2.69951,0.60227,0.953742,1.47512,1,0,1,1324,1324
"1325",-1023.5,-3.87603,1.83145,1.05272,0.394239,2.61019,0.599324,0.932594,1.48511,1,0,1,1325,1325
"1326",-1028.03,-3.22052,1.81595,0.966497,0.327383,2.66787,0.66373,0.99377,1.44599,1,0,1,1326,1326
"1327",-1027.42,-5.21468,1.79998,1.03442,0.429208,2.65247,0.580339,0.893578,1.50689,1,0,1,1327,1327
"1328",-1062.34,-6.94464,1.83753,0.998544,0.304376,2.94781,0.582441,1.02252,1.49142,1,0,1,1328,1328
"1329",-1024.31,-3.19332,1.77803,0.945143,0.381998,2.79582,0.63354,0.928982,1.48215,1,0,1,1329,1329
"1330",-1025.65,-2.89859,1.81366,0.960014,0.30795,2.72736,0.653116,0.921912,1.48937,1,0,1,1330,1330
"1331",-1023.95,-1.62596,1.78484,1.01229,0.351058,2.73638,0.629267,0.99764,1.49116,1,0,1,1331,1331
"1332",-1027.23,-6.78799,1.82353,1.05543,0.376963,2.70668,0.689282,1.0255,1.51136,1,0,1,1332,1332
"1333",-1027.23,-4.30035,1.79202,1.00944,0.311958,2.70777,0.649442,0.868991,1.46081,1,0,1,1333,1333
"1334",-1024.2,-4.47012,1.7899,1.02219,0.336468,2.68325,0.585342,0.921651,1.41686,1,0,1,1334,1334
"1335",-1028.79,-5.3252,1.78249,0.93237,0.333365,2.72245,0.655398,0.893314,1.48315,1,0,1,1335,1335
"1336",-1023.45,-1.95127,1.82578,0.996151,0.337242,2.82955,0.661034,0.947632,1.48491,1,0,1,1336,1336
"1337",-1023.45,-2.10453,1.79363,0.993673,0.372671,2.69127,0.565935,0.988324,1.45124,1,0,1,1337,1337
"1338",-1027.36,-4.80913,1.80717,0.978543,0.363214,2.75594,0.682744,0.951953,1.41477,1,0,1,1338,1338
"1339",-1026.19,-3.66967,1.79478,0.994555,0.298122,2.66674,0.669509,0.978866,1.44993,1,0,1,1339,1339
"1340",-1025.51,-2.28043,1.81077,0.968222,0.322009,2.65306,0.606199,0.943275,1.44374,1,0,1,1340,1340
"1341",-1057.88,-1.54832,1.8133,1.03318,0.349761,2.79844,0.58232,0.948867,1.4773,1,0,1,1341,1341
"1342",-1023.51,-2.23216,1.77002,0.99989,0.381705,2.67585,0.584789,0.988224,1.47181,1,0,1,1342,1342
"1343",-1025.83,-4.68593,1.86312,0.991839,0.329157,2.8355,0.654676,0.914379,1.43866,1,0,1,1343,1343
"1344",-1025.09,-1.88909,1.79771,0.976534,0.398353,2.71204,0.60205,0.905976,1.49137,1,0,1,1344,1344
"1345",-1024.25,-2.06278,1.7942,0.981207,0.416226,2.72226,0.623084,0.926168,1.44352,1,0,1,1345,1345
"1346",-1061.03,-7.97125,1.80039,1.09173,0.342468,2.69222,0.547357,1.01106,1.47647,1,0,1,1346,1346
"1347",-1026.63,-1.97664,1.82725,0.993287,0.434739,2.65002,0.611617,0.944532,1.46852,1,0,1,1347,1347
"1348",-1024.86,-3.06931,1.82704,1.02776,0.441036,2.70546,0.590607,0.956428,1.44312,1,0,1,1348,1348
"1349",-1031.22,-4.20183,1.83351,0.947026,0.453702,2.68554,0.64365,0.959959,1.48341,1,0,1,1349,1349
"1350",-1022.37,-0.482202,1.81803,1.0024,0.387258,2.69708,0.614158,0.95846,1.4859,1,0,1,1350,1350
"1351",-1058.03,-3.86472,1.82189,1.03861,0.408782,2.89825,0.614664,0.976166,1.4831,1,0,1,1351,1351
"1352",-1029.66,-4.08999,1.79757,1.02592,0.368522,2.8062,0.685955,0.950381,1.43464,1,0,1,1352,1352
"1353",-1030.33,-5.14058,1.79815,1.00109,0.354834,2.61998,0.695958,0.895051,1.4927,1,0,1,1353,1353
"1354",-1022.65,-1.52429,1.84368,1.01969,0.370475,2.7864,0.592467,0.976979,1.46068,1,0,1,1354,1354
"1355",-1021.78,-0.802035,1.82667,0.98374,0.35911,2.79233,0.622909,0.979678,1.48328,1,0,1,1355,1355
"1356",-1027.63,-5.83921,1.8218,0.942075,0.378648,2.82033,0.673539,0.934032,1.42482,1,0,1,1356,1356
"1357",-1024.52,-4.94577,1.81004,0.95428,0.347804,2.85667,0.665335,0.910793,1.43683,1,0,1,1357,1357
"1358",-1023.4,-1.9319,1.80119,0.994624,0.372775,2.74225,0.657413,0.940999,1.43718,1,0,1,1358,1358
"1359",-1024.44,-3.13144,1.78885,1.02165,0.411701,2.61076,0.62188,0.931661,1.45297,1,0,1,1359,1359
"1360",-1025.48,-7.97343,1.76563,1.06952,0.398005,2.56113,0.576542,0.932049,1.47957,1,0,1,1360,1360
"1361",-1023.57,-1.77349,1.77666,0.96748,0.399116,2.75299,0.617493,0.959148,1.4814,1,0,1,1361,1361
"1362",-1025.24,-2.6402,1.78737,1.01718,0.384428,2.78849,0.654955,0.90036,1.46502,1,0,1,1362,1362
"1363",-1024.9,-8.11823,1.74476,0.986096,0.273336,2.62859,0.572165,0.969879,1.44712,1,0,1,1363,1363
"1364",-1028.93,-5.51993,1.8505,1.01057,0.391211,2.92637,0.65107,0.913966,1.49706,1,0,1,1364,1364
"1365",-1027.75,-3.25317,1.78572,0.981372,0.361366,2.77604,0.565515,0.932684,1.513,1,0,1,1365,1365
"1366",-1033.74,-7.45855,1.81438,0.979439,0.437846,2.69416,0.566393,0.956758,1.54998,1,0,1,1366,1366
"1367",-1022.85,-1.35949,1.80572,0.977893,0.315504,2.80643,0.605805,0.952106,1.47457,1,0,1,1367,1367
"1368",-1032.01,-6.67103,1.86356,0.995768,0.37409,2.7129,0.690766,0.86016,1.47163,1,0,1,1368,1368
"1369",-1023.63,-1.64765,1.80016,1.0002,0.379488,2.66587,0.620424,0.969751,1.50615,1,0,1,1369,1369
"1370",-1022.79,-0.967875,1.8194,0.990758,0.380397,2.7418,0.64918,0.931331,1.48743,1,0,1,1370,1370
"1371",-1025,-2.24157,1.84571,0.994443,0.373312,2.67243,0.562931,0.956751,1.45793,1,0,1,1371,1371
"1372",-1025.74,-5.55231,1.85062,1.04908,0.469454,2.69123,0.635177,0.988378,1.46012,1,0,1,1372,1372
"1373",-1023.6,-1.23687,1.8054,0.999228,0.354382,2.65031,0.613127,0.913031,1.47686,1,0,1,1373,1373
"1374",-1047.45,-5.61534,1.77558,1.04081,0.406285,2.70201,0.536249,0.959351,1.44981,1,0,1,1374,1374
"1375",-1029.23,-6.63959,1.81313,1.0074,0.417775,2.68696,0.577552,0.991967,1.39958,1,0,1,1375,1375
"1376",-1058.43,-4.37702,1.83674,0.997294,0.348303,2.95375,0.616259,0.979813,1.48604,1,0,1,1376,1376
"1377",-1026.19,-4.42121,1.79854,0.95811,0.450827,2.84409,0.597023,0.918233,1.4566,1,0,1,1377,1377
"1378",-1021.88,-4.45117,1.82483,0.997879,0.437825,2.89762,0.666328,0.951263,1.46709,1,0,1,1378,1378
"1379",-1030.74,-6.39707,1.864,0.943255,0.398845,2.78486,0.590738,1.04624,1.47931,1,0,1,1379,1379
"1380",-1022.51,-1.1356,1.82185,1.00859,0.37608,2.73099,0.576887,0.97175,1.45321,1,0,1,1380,1380
"1381",-1026.19,-2.81398,1.80217,0.981182,0.310731,2.83087,0.61691,1.01058,1.48285,1,0,1,1381,1381
"1382",-1059.85,-5.51946,1.78092,1.05024,0.383386,2.81379,0.558289,0.971895,1.43354,1,0,1,1382,1382
"1383",-1022.56,-1.08529,1.8153,1.00109,0.381033,2.79153,0.622378,0.934417,1.4979,1,0,1,1383,1383
"1384",-1024.96,-2.43779,1.84793,1.00969,0.36862,2.68733,0.657834,1.00079,1.48231,1,0,1,1384,1384
"1385",-1023.53,-0.785836,1.84308,0.986889,0.377228,2.72283,0.629973,0.946568,1.47664,1,0,1,1385,1385
"1386",-1028.16,-3.86746,1.83202,1.01944,0.406469,2.78127,0.535881,0.950484,1.46922,1,0,1,1386,1386
"1387",-1031.08,-5.38071,1.84842,0.995394,0.332204,2.70314,0.681449,0.995401,1.42199,1,0,1,1387,1387
"1388",-1027.43,-2.54237,1.80502,0.982625,0.438029,2.69008,0.573272,0.936445,1.48452,1,0,1,1388,1388
"1389",-1027.04,-3.47672,1.85842,0.949667,0.390421,2.78472,0.634386,0.92207,1.46296,1,0,1,1389,1389
"1390",-1025.58,-2.31746,1.82709,0.965022,0.326106,2.73373,0.667995,0.970165,1.46133,1,0,1,1390,1390
"1391",-1022.59,-1.08136,1.81001,0.964664,0.358766,2.76918,0.640719,0.972727,1.46985,1,0,1,1391,1391
"1392",-1058.13,-1.94468,1.81079,1.05364,0.359026,2.74987,0.616227,0.946459,1.48442,1,0,1,1392,1392
"1393",-1023.6,-2.52482,1.81446,0.996276,0.351988,2.62537,0.555752,0.965187,1.47259,1,0,1,1393,1393
"1394",-1027.56,-4.88105,1.85597,0.959681,0.41486,2.81317,0.618225,0.8958,1.44341,1,0,1,1394,1394
"1395",-1030.64,-5.77056,1.82207,0.953959,0.350103,2.71547,0.708424,0.91355,1.50687,1,0,1,1395,1395
"1396",-1026.36,-2.92344,1.86087,0.999672,0.404127,2.70636,0.570128,0.984148,1.4657,1,0,1,1396,1396
"1397",-1026.36,-4.89949,1.8231,0.954921,0.449578,2.86909,0.605494,0.947583,1.50038,1,0,1,1397,1397
"1398",-1022.38,-0.908246,1.78504,0.992419,0.374948,2.69491,0.630713,0.963629,1.46115,1,0,1,1398,1398
"1399",-1022.44,-2.76092,1.8142,1.0507,0.409943,2.67686,0.62836,0.971069,1.48589,1,0,1,1399,1399
"1400",-1023.29,-1.99049,1.85538,0.997298,0.358267,2.74129,0.569362,0.943015,1.46217,1,0,1,1400,1400
"1401",-1026.21,-1.47091,1.81809,1.00682,0.351485,2.83827,0.627362,0.979903,1.48926,1,0,1,1401,1401
"1402",-1023.7,-1.3768,1.82105,1.00594,0.335857,2.67816,0.625043,0.916953,1.45281,1,0,1,1402,1402
"1403",-1027.59,-7.37461,1.77662,1.05334,0.407037,2.63173,0.566183,0.869802,1.46861,1,0,1,1403,1403
"1404",-1025.07,-3.9291,1.76561,0.955232,0.406435,2.77207,0.638783,0.979322,1.49635,1,0,1,1404,1404
"1405",-1028.44,-5.93354,1.85991,1.00145,0.326091,2.70673,0.581902,0.985447,1.40926,1,0,1,1405,1405
"1406",-1025.04,-3.1082,1.84176,1.00476,0.369219,2.80401,0.550984,0.916,1.47574,1,0,1,1406,1406
"1407",-1025.84,-1.55601,1.82336,0.968043,0.338733,2.69416,0.650599,0.933108,1.4623,1,0,1,1407,1407
"1408",-1023.2,-1.136,1.8221,0.969118,0.357595,2.73949,0.577876,0.952021,1.46055,1,0,1,1408,1408
"1409",-1026.73,-2.07062,1.82669,0.97323,0.365768,2.6238,0.589895,0.98439,1.46134,1,0,1,1409,1409
"1410",-1022.47,-1.64883,1.79143,1.01776,0.380659,2.66801,0.625198,0.997731,1.47806,1,0,1,1410,1410
"1411",-1058.67,-2.49024,1.83456,1.02446,0.353549,2.83531,0.567414,0.950637,1.46346,1,0,1,1411,1411
"1412",-1023.83,-1.13303,1.82581,1.00147,0.372412,2.6573,0.636847,0.959032,1.49042,1,0,1,1412,1412
"1413",-1023.84,-2.98656,1.78513,0.960047,0.340253,2.72304,0.592261,0.977262,1.43451,1,0,1,1413,1413
"1414",-1024.38,-3.56344,1.84994,1.0356,0.376716,2.63891,0.57338,0.972938,1.45277,1,0,1,1414,1414
"1415",-1025.21,-2.35649,1.77506,1.01335,0.352118,2.74982,0.668948,0.934273,1.46572,1,0,1,1415,1415
"1416",-1022.74,-1.72869,1.80548,1.02691,0.392706,2.66146,0.579886,0.955887,1.47647,1,0,1,1416,1416
"1417",-1023.17,-1.77522,1.79445,0.995988,0.410398,2.76073,0.599366,0.993473,1.45046,1,0,1,1417,1417
"1418",-1024.97,-1.97427,1.7928,0.976945,0.349633,2.83357,0.606498,0.914591,1.48513,1,0,1,1418,1418
"1419",-1044.84,-4.75225,1.75488,1.04212,0.319472,2.6528,0.635132,0.971531,1.46077,1,0,1,1419,1419
"1420",-1025.32,-2.6668,1.84345,0.968802,0.347083,2.77247,0.673267,0.927218,1.47467,1,0,1,1420,1420
"1421",-1023.14,-0.918353,1.81263,0.979953,0.371093,2.71719,0.573297,0.958509,1.46626,1,0,1,1421,1421
"1422",-1024.06,-2.48054,1.79782,0.960111,0.337094,2.7129,0.587137,0.944826,1.43783,1,0,1,1422,1422
"1423",-1028.19,-6.12519,1.86088,1.03802,0.422158,2.66701,0.604822,1.0496,1.46635,1,0,1,1423,1423
"1424",-1023.41,-2.01894,1.8271,0.989822,0.33389,2.80441,0.586757,1.00794,1.48379,1,0,1,1424,1424
"1425",-1025.93,-3.51594,1.81995,0.92843,0.376202,2.77996,0.633472,0.978261,1.48362,1,0,1,1425,1425
"1426",-1025.61,-2.6915,1.79668,0.936097,0.343787,2.71925,0.619828,0.953245,1.48654,1,0,1,1426,1426
"1427",-1023.05,-2.58653,1.80018,0.971008,0.376586,2.81579,0.660554,0.909046,1.46393,1,0,1,1427,1427
"1428",-1023.17,-1.16578,1.79717,0.996467,0.361264,2.73052,0.575407,0.92316,1.48196,1,0,1,1428,1428
"1429",-1031,-5.6739,1.78004,0.977321,0.468731,2.6942,0.563079,0.929584,1.43875,1,0,1,1429,1429
"1430",-1025.36,-3.91234,1.82888,1.04191,0.372409,2.69418,0.649865,0.96145,1.42451,1,0,1,1430,1430
"1431",-1024.65,-2.49947,1.80972,1.03884,0.395236,2.75309,0.625099,0.96652,1.50853,1,0,1,1431,1431
"1432",-1022.43,-3.49442,1.81488,0.958591,0.372621,2.86276,0.663678,0.992151,1.47032,1,0,1,1432,1432
"1433",-1024.76,-1.29248,1.82524,0.990971,0.330562,2.63857,0.630445,0.952911,1.47023,1,0,1,1433,1433
"1434",-1029.99,-5.13311,1.81996,0.988357,0.477399,2.67243,0.604525,0.976523,1.5188,1,0,1,1434,1434
"1435",-1028.73,-3.35878,1.7985,0.95687,0.400098,2.66187,0.607197,0.905741,1.44367,1,0,1,1435,1435
"1436",-1025.27,-4.79701,1.82354,0.951909,0.311979,2.84569,0.63085,0.902566,1.50269,1,0,1,1436,1436
"1437",-1025.62,-5.73872,1.78186,1.00946,0.257664,2.65548,0.608863,0.974195,1.45615,1,0,1,1437,1437
"1438",-1027.75,-3.78413,1.8287,0.974314,0.432753,2.67474,0.648385,0.978414,1.51148,1,0,1,1438,1438
"1439",-1023.07,-1.55029,1.82943,0.997081,0.312403,2.77978,0.611118,0.938213,1.49281,1,0,1,1439,1439
"1440",-1028.01,-5.54396,1.85126,0.9415,0.313572,2.78844,0.643155,1.01341,1.44666,1,0,1,1440,1440
"1441",-1024.38,-1.64221,1.81186,0.955009,0.345867,2.73517,0.618488,0.929384,1.45233,1,0,1,1441,1441
"1442",-1030.99,-4.50988,1.80722,0.996632,0.49578,2.75193,0.571446,0.970717,1.48119,1,0,1,1442,1442
"1443",-1022.64,-0.652615,1.81814,1.00457,0.347406,2.80977,0.624091,0.951841,1.46454,1,0,1,1443,1443
"1444",-1030.5,-7.86036,1.85272,0.984915,0.375311,2.71102,0.503356,1.01191,1.47963,1,0,1,1444,1444
"1445",-1022.06,-1.40016,1.83477,0.979767,0.331561,2.82272,0.62439,0.944924,1.47113,1,0,1,1445,1445
"1446",-1059.38,-4.83749,1.83052,1.01777,0.317492,2.84784,0.558262,0.964679,1.43146,1,0,1,1446,1446
"1447",-1031.27,-10.4749,1.78887,1.01378,0.373426,2.71406,0.66468,0.888008,1.38116,1,0,1,1447,1447
"1448",-1025.88,-5.12007,1.80626,1.01995,0.383398,2.76769,0.594612,0.934871,1.40246,1,0,1,1448,1448
"1449",-1025.5,-1.73638,1.82324,0.991796,0.322493,2.63146,0.637623,0.949012,1.46403,1,0,1,1449,1449
"1450",-1025.84,-3.19239,1.78667,0.974278,0.329749,2.80923,0.645936,0.901704,1.49426,1,0,1,1450,1450
"1451",-1027.99,-6.83737,1.7436,0.973009,0.309655,2.74038,0.637351,0.883521,1.44345,1,0,1,1451,1451
"1452",-1024.67,-2.84754,1.78908,0.989497,0.303839,2.75502,0.62881,0.907545,1.44753,1,0,1,1452,1452
"1453",-1023.87,-1.7124,1.80854,0.988991,0.308729,2.78146,0.620175,0.95965,1.4977,1,0,1,1453,1453
"1454",-1023.61,-2.42628,1.76267,0.995734,0.35165,2.66343,0.620247,0.92287,1.46422,1,0,1,1454,1454
"1455",-1049.33,-14.6106,1.92469,1.00104,0.414413,2.66592,0.685293,0.927231,1.40079,1,0,1,1455,1455
"1456",-1032.21,-4.00053,1.83874,0.978689,0.396004,2.65191,0.668774,0.927746,1.43404,1,0,1,1456,1456
"1457",-1022.18,-0.694653,1.81915,0.984207,0.359698,2.7658,0.617441,0.926931,1.4546,1,0,1,1457,1457
"1458",-1028.55,-6.77065,1.85708,0.982072,0.36499,2.82946,0.734761,0.955065,1.46358,1,0,1,1458,1458
"1459",-1023.91,-2.07144,1.83566,1.01898,0.372063,2.72658,0.645409,0.91216,1.44779,1,0,1,1459,1459
"1460",-1023.52,-1.37562,1.82141,0.990728,0.323794,2.66501,0.619076,0.993214,1.47224,1,0,1,1460,1460
"1461",-1029.86,-4.57495,1.82421,0.97099,0.391239,2.64202,0.662789,1.04196,1.4842,1,0,1,1461,1461
"1462",-1024.52,-2.156,1.83917,0.989755,0.321931,2.69839,0.601651,0.952804,1.43688,1,0,1,1462,1462
"1463",-1022.41,-2.07641,1.78245,0.995648,0.400804,2.77652,0.62682,0.987795,1.44609,1,0,1,1463,1463
"1464",-1025.93,-3.36344,1.86145,0.979515,0.370928,2.70046,0.621411,0.974718,1.51573,1,0,1,1464,1464
"1465",-1025.14,-2.90909,1.82566,0.983494,0.358008,2.74836,0.622482,0.866154,1.4715,1,0,1,1465,1465
"1466",-1024.45,-3.47399,1.79061,0.964005,0.348445,2.86957,0.632047,0.906303,1.45748,1,0,1,1466,1466
"1467",-1022.98,-3.71172,1.83755,1.03421,0.299556,2.65133,0.581391,0.984229,1.47428,1,0,1,1467,1467
