# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_single_v8_Frechet_generalized_model
# start_datetime = 2022-09-26 16:24:07 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/standata-25d415a95a69.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/init-1-25d43a7a42e2.json
# random
#   seed = 1427371676
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/fit_gen_exp2_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_single_v8_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_single_v8_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_single_v8_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,alpha,k,tau,delta
# Stepsize adaptation complete.
# eta = 0.1
0,-69016.6,-1.84863,0.000167869,1.37105,11.2996,0.00310358,1.37402,1.49589,1,0,0
0,-69094.7,-0.84103,0.000168083,1.77994,11.3239,0.0027013,1.53907,1.53712,1,0,0
0,-69008.3,-0.81954,0.000173196,0.769661,11.4955,0.00238605,1.39735,1.52667,1,0,0
0,-68969.2,-3.4069,0.000171216,5.22646,10.2374,0.00310669,1.46862,1.57068,1,0,0
0,-69072.2,-1.97932,0.000178142,1.6058,14.0851,0.00297909,1.56197,1.49738,1,0,0
0,-69030.8,-1.59321,0.000181452,0.994277,13.2634,0.00260251,1.69497,1.56046,1,0,0
0,-69043.8,-1.74141,0.000178606,1.58439,13.5463,0.0022081,1.44737,1.54071,1,0,0
0,-69199.3,-3.30206,0.000176167,1.70415,12.5781,0.00319719,1.60978,1.59929,1,0,0
0,-68934.2,-1.22675,0.000171261,3.32389,12.5678,0.00280569,1.26388,1.53849,1,0,0
0,-69049.8,-2.15169,0.000165321,0.896174,12.1314,0.00303705,1.14215,1.55007,1,0,0
0,-70667,-3.88854,0.000181241,0.192459,11.9179,0.00300533,1.36765,1.49331,1,0,0
0,-68990.3,-3.70235,0.000175895,1.42221,8.96627,0.00310347,1.62884,1.57249,1,0,0
0,-69024.1,-1.38249,0.0001844,1.2833,10.7161,0.00259344,1.48611,1.50861,1,0,0
0,-69191.4,-4.53135,0.000164585,1.69913,12.1068,0.00259547,0.951989,1.50311,1,0,0
0,-69003.4,-2.27732,0.00018012,6.0012,12.4726,0.002944,1.56901,1.54522,1,0,0
0,-69027.9,-1.04572,0.000182167,1.2146,12.7177,0.00327656,1.32183,1.54084,1,0,0
0,-68997.5,-2.39822,0.000180259,0.83398,10.0955,0.00250907,1.85917,1.5362,1,0,0
0,-69013.9,-0.687639,0.000182821,0.829759,11.1478,0.0029719,1.4766,1.53892,1,0,0
0,-69014.9,-3.77356,0.000185113,4.75366,14.0163,0.00291566,1.10956,1.52351,1,0,0
0,-69276.2,-0.919587,0.000171834,2.85867,11.164,0.00301932,1.45697,1.53304,1,0,0
0,-69086.1,-5.90471,0.000169711,1.38265,14.1101,0.00261076,1.33321,1.62264,1,0,0
0,-69202.5,-1.4294,0.000186029,2.83001,12.2903,0.00301532,1.37776,1.54186,1,0,0
0,-69089.1,-4.16505,0.000191605,2.94935,11.8266,0.00242175,1.61174,1.5792,1,0,0
0,-69104.7,-2.17097,0.000175026,2.12983,13.0837,0.00285563,1.42526,1.58726,1,0,0
0,-69160,-5.82206,0.000167347,1.76669,14.0323,0.00417381,1.68298,1.50666,1,0,0
0,-69006.4,-4.70505,0.000173661,0.638283,10.3115,0.00377339,1.09343,1.5697,1,0,0
0,-69013.8,-1.27842,0.000180433,1.38833,11.925,0.00299991,1.75445,1.55693,1,0,0
0,-69057.7,-2.17811,0.000185143,1.14863,13.3842,0.0030837,1.69898,1.50714,1,0,0
0,-69011.7,-0.828679,0.000174063,1.12197,11.7418,0.00312142,1.25617,1.55548,1,0,0
0,-69032.6,-2.80678,0.000174327,0.430884,10.755,0.00292217,1.88516,1.50994,1,0,0
0,-69013.6,-1.81017,0.000180734,0.78057,11.7927,0.00328066,1.15523,1.55501,1,0,0
0,-69024,-1.13751,0.000177299,0.834108,12.9547,0.00262131,1.26958,1.5637,1,0,0
0,-69485.8,-5.2434,0.00016256,0.317178,9.60339,0.00280233,1.10698,1.53802,1,0,0
0,-69126.2,-4.30186,0.000160917,0.968181,11.7029,0.00290585,1.87346,1.57454,1,0,0
0,-69023.6,-1.26291,0.000174533,1.05335,12.2825,0.00234029,1.3555,1.50581,1,0,0
0,-69010.1,-4.30756,0.000178955,0.53837,10.1005,0.0036574,1.49021,1.58318,1,0,0
0,-69003.9,-4.0502,0.000172754,2.05727,11.6582,0.00297569,2.2416,1.55809,1,0,0
0,-69020.1,-2.96769,0.000180383,1.13095,10.5478,0.00277032,1.33144,1.47399,1,0,0
0,-69067.4,-4.6558,0.000186937,4.24403,13.2462,0.0036525,1.12825,1.53564,1,0,0
0,-69009.1,-0.396092,0.000173328,1.96392,12.3672,0.00270395,1.48689,1.52306,1,0,0
0,-69038.6,-1.65747,0.000180549,0.942163,13.2767,0.00247596,1.70955,1.51333,1,0,0
0,-69008.8,-2.83728,0.000178274,6.56768,11.5302,0.00237238,1.31645,1.52105,1,0,0
0,-68997.8,-1.18969,0.000175649,1.38699,10.691,0.00305383,1.16007,1.53966,1,0,0
0,-69118,-4.24575,0.000165384,0.3391,13.3421,0.00242683,1.1412,1.50598,1,0,0
0,-69172.9,-1.4739,0.000182021,1.77913,12.104,0.00289132,1.17342,1.50641,1,0,0
0,-68997,-1.60264,0.00017065,1.24932,9.96757,0.00248303,1.37547,1.51847,1,0,0
0,-69269.2,-2.42836,0.000183772,0.281491,13.0759,0.00281598,1.57438,1.53491,1,0,0
0,-69057.6,-1.61174,0.000179152,0.385533,13.09,0.00280652,1.36021,1.51316,1,0,0
0,-69029.6,-8.98621,0.00016426,0.060231,11.3931,0.00306952,1.63906,1.50243,1,0,0
0,-69123.4,-2.87892,0.000190121,0.36616,11.9353,0.00283679,1.61244,1.51965,1,0,0
0,-69082.8,-1.67037,0.000168221,1.73348,12.9119,0.00237212,1.63711,1.53282,1,0,0
0,-69031.4,-1.0607,0.000166236,1.22845,11.4666,0.00306223,1.38473,1.53402,1,0,0
0,-68974.1,-4.29088,0.000174541,5.40947,11.7053,0.00366669,1.40178,1.57763,1,0,0
0,-69055.8,-2.88917,0.00018324,1.92042,13.9641,0.00249235,1.49461,1.48852,1,0,0
0,-69006.4,-1.3093,0.000176067,2.51372,12.0632,0.00231053,1.27454,1.53299,1,0,0
0,-69229.1,-1.63115,0.000175438,2.82742,11.8636,0.0031028,1.52468,1.57107,1,0,0
0,-69058.1,-5.54822,0.000183358,0.769283,14.7625,0.00289699,2.28324,1.54363,1,0,0
0,-68993.5,-3.02702,0.000169833,2.26262,8.98505,0.00286796,1.52796,1.52239,1,0,0
0,-69020.6,-2.55414,0.000173992,0.641688,12.0381,0.00298106,1.07676,1.57232,1,0,0
0,-69050.5,-1.39403,0.000187688,0.717732,12.435,0.00293631,1.32526,1.53885,1,0,0
0,-68987.9,-2.51774,0.000182407,4.51804,10.9255,0.0024349,1.62522,1.5203,1,0,0
0,-69180.8,-1.33453,0.000171132,2.12859,10.6075,0.00278123,1.18479,1.53437,1,0,0
0,-69085.3,-2.76709,0.000189129,2.16341,10.7174,0.00296654,1.63033,1.56614,1,0,0
0,-68899.2,-4.45659,0.000178168,3.36568,8.60977,0.00322024,1.48798,1.51375,1,0,0
0,-69074.8,-5.32817,0.000177302,0.412111,16.2657,0.00290642,1.92338,1.51708,1,0,0
0,-69034.1,-1.15657,0.000169086,1.0511,10.4872,0.00267823,1.46479,1.55317,1,0,0
0,-69080.8,-1.29695,0.000172486,1.77619,13.5891,0.00321876,1.5305,1.5229,1,0,0
0,-69019.5,-2.97993,0.000174076,6.27806,13.3981,0.00310051,1.35796,1.55893,1,0,0
0,-69100.5,-1.65794,0.000179005,1.62788,9.97642,0.0024692,1.23856,1.54212,1,0,0
0,-69048.7,-0.800395,0.000177482,1.00654,10.4228,0.00284769,1.26091,1.52888,1,0,0
0,-69116.4,-1.36876,0.000173442,0.345442,11.9478,0.00298441,1.37341,1.5411,1,0,0
0,-69068.5,-3.12863,0.000166196,0.582969,14.6976,0.00306269,1.22777,1.52184,1,0,0
0,-69029.8,-2.89463,0.00017842,1.43788,11.922,0.00284019,1.29156,1.46983,1,0,0
0,-69011.7,-1.98481,0.000173751,1.15409,11.5743,0.00227741,1.163,1.55996,1,0,0
0,-69036.2,-1.76152,0.000172415,1.114,13.7133,0.00285218,1.81867,1.54625,1,0,0
0,-69013,-3.16343,0.000185537,2.28356,9.62022,0.00285762,1.77903,1.51983,1,0,0
0,-69093.9,-2.76139,0.000188585,2.69626,10.2838,0.00238738,1.42555,1.52383,1,0,0
0,-69008.1,-0.801497,0.000175788,1.11701,11.5138,0.00247599,1.41575,1.50719,1,0,0
0,-69773.9,-3.75655,0.000165119,0.260027,11.1312,0.00281992,1.18634,1.55718,1,0,0
0,-69317.1,-5.66852,0.000188524,1.76356,14.4385,0.00323356,0.956755,1.56057,1,0,0
0,-68996.6,-4.38424,0.00017619,0.694336,9.15882,0.00262087,1.64899,1.4818,1,0,0
0,-69021.9,-6.43578,0.000175399,5.06889,15.7329,0.00343874,1.76786,1.57724,1,0,0
0,-69073.5,-6.42401,0.000167155,0.586117,15.1752,0.00269551,0.883206,1.53181,1,0,0
0,-69010.1,-1.93065,0.000169297,0.888164,9.933,0.00250553,1.40586,1.55605,1,0,0
0,-69025.6,-1.59876,0.00017931,1.7167,11.6396,0.00253347,1.10069,1.51725,1,0,0
0,-69032.7,-1.9089,0.000168772,0.498758,12.3868,0.00246674,1.24686,1.51541,1,0,0
0,-69068.1,-2.49725,0.000166483,1.51049,14.1463,0.00296582,1.16912,1.54932,1,0,0
0,-69040,-2.12662,0.000172137,1.49656,13.2432,0.00243209,1.25135,1.57469,1,0,0
0,-69066.2,-1.74525,0.000180532,1.58396,9.45343,0.00281268,1.43493,1.52563,1,0,0
0,-69103.6,-1.8264,0.000169176,1.62313,14.0773,0.003024,1.46549,1.56048,1,0,0
0,-69044.3,-3.70692,0.000184499,0.775101,10.7005,0.00265864,1.33561,1.47087,1,0,0
0,-69017.5,-1.57925,0.000179656,1.97872,12.5271,0.00231666,1.70174,1.53052,1,0,0
0,-69037.6,-2.89794,0.000167419,1.72483,11.5419,0.00225419,1.09999,1.54939,1,0,0
0,-69114.1,-3.91069,0.000168157,4.10924,12.6876,0.00242755,1.08849,1.56731,1,0,0
0,-69021.4,-2.23622,0.000169877,1.23401,12.2877,0.0035763,1.50507,1.50477,1,0,0
0,-68963.7,-3.21322,0.000164762,3.51199,10.5445,0.00238944,1.35782,1.5587,1,0,0
0,-69126.5,-4.97179,0.000187687,2.0159,16.6885,0.0028397,1.36208,1.50519,1,0,0
0,-69015.2,-0.921502,0.000174468,1.72212,12.3967,0.00258067,1.7368,1.53415,1,0,0
0,-69052.1,-4.41934,0.000173557,1.87999,8.65853,0.00300163,1.09357,1.51897,1,0,0
0,-69065.6,-2.17158,0.000187195,1.42971,13.7575,0.00235483,1.34956,1.53016,1,0,0
0,-69018.9,-2.27177,0.000172848,1.20372,12.4478,0.00362378,1.45532,1.50109,1,0,0
0,-68980.8,-3.08465,0.000170664,3.26788,14.3862,0.00266141,1.21512,1.50139,1,0,0
0,-69017,-0.247965,0.000174563,1.08431,12.4281,0.00256899,1.37813,1.53629,1,0,0
0,-69023.7,-3.42471,0.000178053,0.581521,12.83,0.00199179,1.3515,1.56048,1,0,0
0,-69066.1,-2.38917,0.000168255,1.72397,14.8309,0.00314408,1.53188,1.52766,1,0,0
0,-69076.2,-3.57713,0.000181145,0.399542,11.1873,0.00369497,1.47148,1.50083,1,0,0
0,-69073.5,-3.57121,0.000187461,1.238,13.7433,0.00370843,1.34907,1.51196,1,0,0
0,-69055.6,-3.27031,0.000165485,1.92993,13.4403,0.00224714,1.16697,1.54903,1,0,0
0,-69039.9,-2.55589,0.000174792,1.49913,14.2501,0.00367266,1.41367,1.54046,1,0,0
0,-69055.9,-3.87572,0.000168464,1.06689,10.4382,0.00350581,1.01774,1.5361,1,0,0
0,-69012.5,-2.99573,0.000180454,0.532917,10.1732,0.00223637,1.26142,1.50919,1,0,0
0,-69052.3,-6.88852,0.000176024,1.71437,8.27322,0.0035625,1.8386,1.56971,1,0,0
0,-69088.6,-6.72076,0.000160053,1.53065,13.5157,0.00222993,2.03859,1.49815,1,0,0
0,-69067.8,-1.43583,0.000176341,1.75949,11.1295,0.00244359,1.78714,1.53832,1,0,0
0,-69033.7,-4.83382,0.000178157,0.528463,12.4586,0.00364596,1.07812,1.48565,1,0,0
0,-69025,-3.30681,0.000176411,7.48857,12.2755,0.00341066,1.50157,1.52557,1,0,0
0,-69359.8,-5.33083,0.000179476,0.269234,14.2798,0.00365195,1.59006,1.57359,1,0,0
0,-69062.3,-3.12243,0.000168748,1.52074,13.3562,0.00341889,1.36885,1.58216,1,0,0
0,-69025.8,-3.22922,0.000164219,1.24689,9.53377,0.00300949,1.69559,1.53553,1,0,0
0,-69055.5,-3.24594,0.000190639,1.87621,11.2749,0.00227032,1.18429,1.52279,1,0,0
0,-68967.5,-3.20267,0.000181246,4.83673,10.2187,0.00314272,1.70482,1.51745,1,0,0
0,-68987.6,-2.93105,0.000179268,3.80831,9.82796,0.00310633,1.19689,1.55166,1,0,0
0,-69052.7,-2.92614,0.000170343,1.48494,13.9613,0.00274137,1.87524,1.56736,1,0,0
0,-69019.6,-5.6463,0.000175884,1.12937,12.6015,0.00390414,2.14568,1.56264,1,0,0
0,-69021.8,-1.60078,0.000177342,1.05718,11.2615,0.00262737,1.26924,1.57902,1,0,0
0,-69024.3,-1.61837,0.000167736,0.844046,11.1656,0.0030444,1.72278,1.54397,1,0,0
0,-69018.8,-1.43018,0.000169814,1.83013,11.5031,0.00344938,1.39981,1.52958,1,0,0
0,-69089.1,-5.68835,0.000179063,2.00923,11.5425,0.0027894,1.27741,1.44498,1,0,0
0,-69121.5,-4.06971,0.000184174,4.14027,11.709,0.00351039,1.91148,1.52826,1,0,0
0,-69065,-8.29809,0.000161678,5.46096,12.8826,0.00287648,0.873758,1.57248,1,0,0
0,-69004.4,-2.17721,0.0001813,1.92391,10.9173,0.00264769,1.09825,1.50633,1,0,0
0,-69115.2,-2.64221,0.000175274,2.16363,10.3535,0.00358923,1.22202,1.51773,1,0,0
0,-69143.1,-6.19121,0.000171551,15.9015,13.5118,0.00339581,1.36804,1.53962,1,0,0
0,-69147.7,-5.36734,0.000185285,3.84063,9.19934,0.00310207,1.93118,1.5166,1,0,0
0,-69047.9,-3.17138,0.000179351,0.425692,13.849,0.00365418,1.4392,1.54791,1,0,0
0,-69051.4,-3.51816,0.000173185,1.54014,14.9075,0.00211184,1.38499,1.51109,1,0,0
0,-69176.8,-3.46496,0.000183838,2.10059,12.756,0.0030992,1.7931,1.48445,1,0,0
0,-69035.3,-2.91838,0.000179749,2.57403,12.2873,0.00316043,1.84793,1.49506,1,0,0
0,-69049.7,-2.78844,0.000180122,0.416794,9.83983,0.00243155,1.29091,1.55443,1,0,0
0,-69007.6,-0.489428,0.000173047,1.25374,11.4767,0.00282737,1.43413,1.51011,1,0,0
0,-69017.5,-0.357259,0.000174855,0.928308,12.514,0.00277201,1.26898,1.53703,1,0,0
0,-69084.3,-2.10927,0.0001729,1.01987,12.9185,0.00268431,1.54489,1.58701,1,0,0
0,-69101.8,-3.30966,0.000194986,0.508948,11.0347,0.0029405,1.4196,1.5333,1,0,0
0,-69026.1,-2.65764,0.000165014,0.618421,10.2717,0.00283041,1.21313,1.51494,1,0,0
0,-69021.4,-1.41596,0.000180493,1.81418,14.089,0.00309951,1.54059,1.5279,1,0,0
0,-69018.4,-3.22853,0.000174144,0.910932,12.3953,0.00315554,2.15267,1.53853,1,0,0
0,-70376.3,-3.43417,0.000176445,0.222711,12.0418,0.00352297,1.2926,1.52579,1,0,0
0,-69128.5,-4.06666,0.000165281,2.70314,12.7402,0.0031292,1.94086,1.56733,1,0,0
0,-69013.4,-1.57528,0.000169064,2.51822,11.504,0.00243271,1.23619,1.543,1,0,0
0,-69132.8,-4.41686,0.000194652,1.05474,12.1847,0.00246984,1.10219,1.50375,1,0,0
0,-69048.6,-3.48039,0.000174149,0.448958,14.3376,0.00311455,1.07467,1.51559,1,0,0
0,-69032.9,-2.10912,0.000177397,3.65692,9.93076,0.00284231,1.57003,1.54995,1,0,0
0,-69045.3,-3.68435,0.000165716,1.47746,10.2511,0.003438,1.24577,1.57333,1,0,0
0,-69082.8,-1.20947,0.000173586,2.02185,13.984,0.00293368,1.29705,1.54354,1,0,0
0,-68995.1,-3.65703,0.000171007,6.09931,10.7693,0.00327041,1.32681,1.56854,1,0,0
0,-69040.6,-6.42049,0.000160227,0.870884,9.76533,0.00353584,1.40867,1.48072,1,0,0
0,-69453.5,-4.83481,0.000160472,2.837,10.7157,0.00335179,1.15011,1.50743,1,0,0
0,-69067.4,-3.72462,0.000167313,2.99636,15.7864,0.00280023,1.26921,1.54067,1,0,0
0,-69013.5,-2.22954,0.000178747,1.72246,10.919,0.00257087,1.39402,1.48218,1,0,0
0,-69022.2,-1.88903,0.00018012,1.05871,12.0054,0.00211003,1.32276,1.52664,1,0,0
0,-68992.4,-8.51793,0.000172447,1.93195,11.154,0.00348215,2.66852,1.56986,1,0,0
0,-69115.2,-7.6862,0.000169673,0.502927,17.5469,0.00345873,1.55002,1.58265,1,0,0
0,-69062.6,-1.41051,0.00016716,2.65747,12.1659,0.0031328,1.4223,1.52971,1,0,0
0,-69059.1,-4.77594,0.000170896,9.61759,12.4362,0.00271297,1.06108,1.54378,1,0,0
0,-68983.1,-1.89261,0.000179711,4.46365,12.1944,0.00251495,1.3295,1.55592,1,0,0
0,-69274.9,-2.70924,0.000169929,1.70055,13.6772,0.00347574,1.25748,1.56354,1,0,0
0,-68999.2,-2.99222,0.00017775,5.99153,11.5311,0.00240981,1.30405,1.50421,1,0,0
0,-69022.2,-0.274954,0.000178927,1.46552,12.7632,0.00288089,1.43241,1.54176,1,0,0
0,-69063.5,-3.90911,0.000162752,0.992097,11.2297,0.00206905,1.52096,1.55618,1,0,0
0,-69022.6,-3.15114,0.000183661,0.504277,9.22021,0.00249045,1.4733,1.53004,1,0,0
0,-69053.1,-7.57865,0.000163464,5.18213,15.8618,0.00323507,1.02217,1.51806,1,0,0
0,-68993.5,-2.56781,0.000173349,0.812624,9.83961,0.00219068,1.53979,1.54087,1,0,0
0,-69016.7,-1.47019,0.000176604,2.57816,10.7636,0.00275741,1.69303,1.5125,1,0,0
0,-70487.5,-5.58052,0.000165268,0.158198,12.8919,0.00281938,1.06454,1.5375,1,0,0
0,-69857.3,-3.18967,0.000185559,0.2203,12.5993,0.00264496,1.42334,1.55408,1,0,0
0,-69064.5,-4.20084,0.000178572,2.59905,16.1866,0.00294962,1.11225,1.52643,1,0,0
0,-69094,-3.90847,0.000167555,1.00273,16.0166,0.00233831,1.39018,1.52214,1,0,0
0,-68995.3,-0.492035,0.00017369,1.92231,11.7732,0.00263493,1.2802,1.54327,1,0,0
0,-70219.4,-4.43087,0.000179078,0.193534,12.5283,0.00244688,1.38862,1.58345,1,0,0
0,-69151.9,-2.87849,0.000186221,1.81207,12.0692,0.00296364,1.0062,1.53967,1,0,0
0,-69004.8,-2.71004,0.000174791,0.964664,10.633,0.00203628,1.2952,1.52298,1,0,0
0,-68996.7,-3.1095,0.000171764,1.97094,10.1055,0.00246427,1.77591,1.49629,1,0,0
0,-69009.3,-0.972788,0.000172897,0.572987,11.0439,0.00292221,1.5938,1.54343,1,0,0
0,-69018,-2.33372,0.000167554,1.13778,11.1356,0.00332968,1.15442,1.5148,1,0,0
0,-69036.5,-1.49405,0.000181996,0.501606,13.2173,0.00270444,1.30329,1.55227,1,0,0
0,-69034.5,-1.08615,0.000170076,1.18201,13.3795,0.00259676,1.36418,1.51421,1,0,0
0,-68998.3,-4.54861,0.000170369,1.24154,9.6176,0.00249482,1.55464,1.47091,1,0,0
0,-69124,-1.87414,0.000170428,1.77544,11.0694,0.00228755,1.25542,1.51304,1,0,0
0,-68987.8,-2.1426,0.000186044,3.10512,10.5755,0.00278637,1.56383,1.55482,1,0,0
0,-69262.4,-2.03177,0.000165551,2.11504,11.4451,0.00334998,1.45234,1.54851,1,0,0
0,-69027.7,-1.30641,0.00018126,0.596486,12.0644,0.00310667,1.43792,1.5066,1,0,0
0,-69024.7,-5.16542,0.000186871,0.741213,10.9897,0.00355153,1.29927,1.6006,1,0,0
0,-69030.3,-2.6886,0.000168959,1.47548,12.6714,0.00259271,1.23597,1.48287,1,0,0
0,-69019,-0.847446,0.000179692,0.90239,12.2285,0.00328309,1.52744,1.52722,1,0,0
0,-69117.2,-2.49711,0.000175182,0.324663,12.9058,0.0024925,1.48831,1.56876,1,0,0
0,-69096,-1.05881,0.000170286,1.01298,11.4987,0.00259735,1.29951,1.5622,1,0,0
0,-69032,-2.20947,0.00016503,1.50412,10.4671,0.00240483,1.47546,1.51753,1,0,0
0,-69042.7,-1.29213,0.000187229,1.34524,11.7965,0.00251259,1.29739,1.5301,1,0,0
0,-69033.6,-6.91655,0.000190827,2.48579,11.8611,0.00244459,0.831255,1.53152,1,0,0
0,-68984.7,-2.70214,0.000169254,3.77179,14.0059,0.00325528,1.50054,1.54778,1,0,0
0,-69040.2,-1.87929,0.000185192,0.596475,11.3308,0.0027839,1.55544,1.50123,1,0,0
0,-69014.3,-3.33246,0.000180806,5.06114,14.2413,0.00231711,1.40676,1.52226,1,0,0
0,-68999.8,-2.4352,0.000173821,0.747288,10.6505,0.00215696,1.24976,1.51605,1,0,0
0,-69022.9,-0.771835,0.000179521,2.47721,13.107,0.00278538,1.34688,1.52832,1,0,0
0,-69022.3,-4.34079,0.000163308,3.0111,10.9515,0.00308946,1.82874,1.49617,1,0,0
0,-69212.8,-1.3845,0.000175,3.90147,11.5745,0.00268998,1.60457,1.51982,1,0,0
0,-69148.7,-7.3476,0.000192053,9.42644,14.5595,0.00255374,1.82973,1.51657,1,0,0
0,-69069.2,-3.73047,0.000187415,2.20432,13.545,0.00308951,1.99227,1.5268,1,0,0
0,-68996.2,-4.3514,0.000168406,6.19418,11.1562,0.00360192,1.38008,1.50661,1,0,0
0,-69028,-2.7174,0.000178056,0.864564,13.2859,0.0020939,1.32328,1.56154,1,0,0
0,-69067.2,-1.56693,0.000179401,0.37516,11.4309,0.00265563,1.46643,1.55838,1,0,0
0,-69109.4,-2.39554,0.000180757,0.348115,11.3943,0.00255002,1.54132,1.49978,1,0,0
0,-69035.4,-4.59035,0.000164556,3.02069,13.6548,0.00221943,1.87459,1.53078,1,0,0
0,-69040.2,-1.53636,0.000180501,2.66597,12.0146,0.00268479,1.24305,1.50249,1,0,0
0,-69022.3,-2.96608,0.000170413,0.945514,9.37999,0.00265694,1.63766,1.56737,1,0,0
0,-69077.2,-6.64523,0.000196569,1.23794,9.53711,0.00237673,1.19558,1.58056,1,0,0
0,-69060.9,-2.33317,0.000169804,0.946153,14.3611,0.00247907,1.52936,1.56487,1,0,0
0,-69003.4,-1.83684,0.000176075,0.621441,10.5708,0.00260513,1.22767,1.50212,1,0,0
0,-69043.4,-1.19102,0.000174843,4.21028,11.4708,0.00287917,1.41297,1.52749,1,0,0
0,-69034.4,-4.83803,0.000172615,4.45768,16.5755,0.00284114,1.63592,1.52128,1,0,0
0,-69086.4,-4.40299,0.000194588,6.06542,12.1808,0.00272865,1.31601,1.54041,1,0,0
0,-69044.1,-2.18929,0.000181374,0.833449,14.256,0.00299594,1.46395,1.57133,1,0,0
0,-69034.3,-4.43428,0.000183123,2.23214,11.4937,0.00367939,1.88489,1.49628,1,0,0
0,-69084.3,-1.0914,0.000177615,1.63068,14.0814,0.00265292,1.54857,1.54285,1,0,0
0,-69140.3,-4.28255,0.000176485,1.77347,12.7226,0.00227405,1.07639,1.47929,1,0,0
0,-69062.4,-1.8735,0.000175358,2.15791,12.7093,0.00331191,1.44776,1.49652,1,0,0
0,-68992.8,-2.36173,0.000179459,2.50486,11.6973,0.00330671,1.1077,1.55678,1,0,0
0,-68987.4,-2.4772,0.000169535,3.17074,13.2309,0.00240011,1.22159,1.55665,1,0,0
0,-69062.2,-1.5696,0.000168398,0.96661,13.945,0.00282903,1.62305,1.54089,1,0,0
0,-68993.9,-3.18588,0.000178661,1.21315,10.0645,0.00232989,1.03086,1.53532,1,0,0
0,-69001,-2.34916,0.00018686,3.72051,11.0829,0.00246674,1.31799,1.54446,1,0,0
0,-69041.8,-0.880138,0.000170938,2.16772,11.8141,0.00242998,1.47664,1.53349,1,0,0
0,-69001.2,-3.32932,0.000181828,1.139,10.4186,0.00379969,1.26821,1.55953,1,0,0
0,-69052.6,-2.52703,0.000163218,0.949907,10.0874,0.00300159,1.29051,1.53199,1,0,0
0,-69012.7,-1.49236,0.000169668,1.20467,11.3554,0.00248848,1.19176,1.51227,1,0,0
0,-69053.6,-3.85495,0.000176212,1.53885,15.1126,0.00371116,1.66239,1.54822,1,0,0
0,-68968.6,-2.72787,0.000169736,5.0092,11.5016,0.00334378,1.51713,1.51697,1,0,0
0,-69062.2,-2.22996,0.000190917,1.11182,12.1877,0.00255188,1.3404,1.55986,1,0,0
0,-68978.1,-2.12519,0.000179544,4.55565,11.6736,0.00254191,1.18914,1.52171,1,0,0
0,-69296.5,-2.95723,0.000172271,0.311085,10.7402,0.0026267,1.11595,1.54983,1,0,0
0,-69025.6,-1.71486,0.000173379,1.12769,13.0004,0.00319168,1.58138,1.49727,1,0,0
0,-69012.8,-0.866172,0.000171993,0.687767,11.5147,0.00319386,1.37463,1.54338,1,0,0
0,-69131.6,-2.45183,0.000187189,2.74586,12.1964,0.00309441,1.6589,1.56203,1,0,0
0,-68979.7,-3.04499,0.000170515,4.63121,12.7639,0.00306233,1.12924,1.51079,1,0,0
0,-68992.7,-2.06966,0.000178552,1.72365,9.88834,0.00314707,1.15908,1.53345,1,0,0
0,-69540.7,-6.35567,0.000157184,0.270921,13.4109,0.00348985,1.50537,1.53255,1,0,0
0,-69101.7,-7.03401,0.00016515,0.481716,16.756,0.00226422,1.74405,1.50711,1,0,0
0,-68993.7,-0.705528,0.000172276,1.82961,12.3794,0.00281074,1.57561,1.51413,1,0,0
0,-68978.1,-2.38881,0.00017773,5.16492,11.7454,0.00227998,1.36037,1.53475,1,0,0
0,-69012.4,-4.06503,0.00017863,1.37585,11.2813,0.00329753,1.16375,1.60185,1,0,0
0,-69929.2,-4.54448,0.000173168,0.215942,11.3843,0.00224606,1.08025,1.52713,1,0,0
0,-68926,-2.10513,0.000168371,3.41019,11.4745,0.00297598,1.54132,1.56637,1,0,0
0,-69195.3,-1.38292,0.000179274,2.78102,10.7381,0.00321676,1.41688,1.52091,1,0,0
0,-69030.9,-5.8149,0.000189381,0.903965,10.6305,0.0028256,1.11909,1.60764,1,0,0
0,-69061.6,-2.39034,0.000172148,1.02545,13.7765,0.00235667,1.45149,1.49418,1,0,0
0,-69052.4,-7.11759,0.000178362,0.835908,12.3759,0.00227649,1.50712,1.43886,1,0,0
