"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"728",-9598.65,-5.04723,1.28646,0.824649,0.458429,2.8599,0.795284,1.0436,1.46973,1,0,1,728,728
"729",-9540.6,-2.21535,1.28638,0.988332,0.458735,3.34796,0.722571,1.00921,1.47783,1,0,1,729,729
"730",-9524.42,-3.44417,1.27693,0.97514,0.469979,3.18834,0.717238,0.985522,1.47079,1,0,1,730,730
"731",-9528.77,-3.21718,1.29907,0.919833,0.522604,2.95016,0.700285,1.07389,1.48382,1,0,1,731,731
"732",-9541.75,-2.90698,1.28285,0.915668,0.482675,2.68475,0.705402,1.03413,1.47533,1,0,1,732,732
"733",-9528.25,-3.7925,1.27011,0.96672,0.432378,2.83698,0.695023,1.07056,1.46189,1,0,1,733,733
"734",-9492.96,-0.731527,1.29324,0.908921,0.46467,3.20431,0.768196,1.02966,1.47612,1,0,1,734,734
"735",-9499.17,-0.446188,1.28568,0.928235,0.448833,3.06218,0.738582,1.06421,1.46924,1,0,1,735,735
"736",-9533.36,-4.57791,1.28596,0.923791,0.528682,3.1098,0.851719,1.01468,1.47938,1,0,1,736,736
"737",-9527.43,-3.7746,1.27496,0.918082,0.435827,3.36213,0.84623,1.07525,1.46466,1,0,1,737,737
"738",-9547.18,-3.75481,1.27743,0.976659,0.439575,3.69297,0.765562,1.09016,1.46253,1,0,1,738,738
"739",-9528.86,-2.96658,1.27906,0.965154,0.503819,3.28294,0.721932,1.10626,1.48203,1,0,1,739,739
"740",-9535.94,-1.88123,1.28138,0.915987,0.50157,3.31538,0.688243,1.07378,1.46796,1,0,1,740,740
"741",-9516.87,-3.22687,1.28766,0.898923,0.523472,3.35028,0.704841,1.01154,1.45971,1,0,1,741,741
"742",-9496.78,-3.19308,1.28945,0.885239,0.478805,3.42987,0.802729,1.00791,1.46272,1,0,1,742,742
"743",-9499.22,-2.46672,1.28215,0.959866,0.467242,3.14975,0.752042,1.08488,1.45107,1,0,1,743,743
"744",-9500.96,-2.10564,1.29192,0.955282,0.441232,3.42534,0.757324,1.00541,1.47,1,0,1,744,744
"745",-9527.3,-3.22965,1.28433,0.993338,0.476713,3.11613,0.838068,1.0618,1.47267,1,0,1,745,745
"746",-9557.15,-5.57166,1.28207,1.02524,0.405264,2.97046,0.796788,1.01351,1.46896,1,0,1,746,746
"747",-9502.27,-0.461701,1.27916,0.928539,0.458141,3.0073,0.746344,1.04374,1.46925,1,0,1,747,747
"748",-9517.78,-2.77805,1.28547,0.878006,0.444217,3.71682,0.745692,1.02765,1.47321,1,0,1,748,748
"749",-9516.92,-2.82879,1.26833,0.951023,0.456697,3.19775,0.724433,1.07908,1.49477,1,0,1,749,749
"750",-9510.01,-2.49841,1.29459,0.935087,0.473467,3.02853,0.792403,1.00294,1.47985,1,0,1,750,750
"751",-9514.74,-4.12986,1.28179,0.872597,0.510113,3.10581,0.750484,1.05243,1.50342,1,0,1,751,751
"752",-9506.84,-3.01109,1.27627,0.9574,0.418416,3.1792,0.739293,1.09734,1.46051,1,0,1,752,752
"753",-9529.76,-4.83913,1.3143,0.970689,0.431776,2.80357,0.751099,1.03456,1.47589,1,0,1,753,753
"754",-9515.09,-2.05715,1.2686,0.961364,0.499457,3.152,0.726511,1.01851,1.47727,1,0,1,754,754
"755",-9553.39,-2.96885,1.29611,0.985687,0.423432,3.26394,0.692229,1.03077,1.47781,1,0,1,755,755
"756",-9487.42,-2.96126,1.26673,0.889535,0.512236,3.41581,0.793261,1.05368,1.46818,1,0,1,756,756
"757",-9503.15,-2.78442,1.28526,0.880855,0.436733,3.49083,0.739643,1.03005,1.45483,1,0,1,757,757
"758",-9533.52,-4.30484,1.29883,0.917034,0.466513,3.12494,0.836842,0.998768,1.46771,1,0,1,758,758
"759",-9489.42,-2.53864,1.29317,0.946216,0.49913,3.20695,0.782127,0.998081,1.47173,1,0,1,759,759
"760",-9584.39,-2.38528,1.27084,0.964747,0.450173,3.49465,0.694189,1.05962,1.47869,1,0,1,760,760
"761",-9546.83,-3.01067,1.27753,0.880413,0.493988,3.3261,0.669885,1.04196,1.46715,1,0,1,761,761
"762",-9510.98,-3.80585,1.29671,0.985665,0.471749,3.07379,0.765469,1.03943,1.50185,1,0,1,762,762
"763",-9484.16,-3.9728,1.30163,0.906945,0.496673,3.46578,0.800404,1.03064,1.45237,1,0,1,763,763
"764",-9530.28,-2.33472,1.28616,0.923704,0.480568,3.08813,0.674637,1.03828,1.45896,1,0,1,764,764
"765",-9526.72,-4.27961,1.28333,0.923065,0.501161,2.98623,0.810948,1.05397,1.44434,1,0,1,765,765
"766",-9490.2,-2.11221,1.27511,0.914884,0.471164,3.42675,0.771602,1.01108,1.48562,1,0,1,766,766
"767",-9506.03,-3.42498,1.25975,0.901389,0.465699,3.54856,0.760742,1.05141,1.48746,1,0,1,767,767
"768",-9505.3,-2.19112,1.28279,0.913338,0.414257,3.51827,0.780241,1.04661,1.46568,1,0,1,768,768
"769",-9516.2,-1.99919,1.28413,0.908902,0.451146,2.92663,0.756872,1.09556,1.4705,1,0,1,769,769
"770",-9511.09,-4.20312,1.28255,0.908873,0.458509,3.48935,0.737384,1.0994,1.50115,1,0,1,770,770
"771",-9518.59,-3.38814,1.26976,0.982388,0.478453,3.57653,0.788873,1.05696,1.4884,1,0,1,771,771
"772",-9512.99,-2.19476,1.29267,0.868589,0.460698,3.22447,0.703768,1.0571,1.46258,1,0,1,772,772
"773",-9523.83,-2.38247,1.28925,0.962892,0.425391,3.34619,0.714612,1.08273,1.46174,1,0,1,773,773
"774",-9527.59,-6.02934,1.31703,0.978711,0.430591,2.91942,0.705194,1.01672,1.46551,1,0,1,774,774
"775",-9511.55,-1.23049,1.29838,0.926547,0.490299,3.21765,0.705673,1.05437,1.47712,1,0,1,775,775
"776",-9543.6,-3.47082,1.26769,0.958136,0.522778,3.5002,0.725747,1.08923,1.47325,1,0,1,776,776
"777",-9529.93,-6.65566,1.31066,0.958923,0.440581,2.8525,0.774804,0.995203,1.49467,1,0,1,777,777
"778",-9524.21,-1.61362,1.28459,0.941962,0.429703,3.30513,0.698032,1.06924,1.48113,1,0,1,778,778
"779",-9500.46,-2.9035,1.27339,0.930676,0.42901,3.41995,0.77368,1.10142,1.46892,1,0,1,779,779
"780",-9578.81,-3.3245,1.28074,0.962733,0.439366,3.21479,0.654309,1.03616,1.48009,1,0,1,780,780
"781",-9528.09,-3.4041,1.27107,0.956963,0.490961,2.8047,0.770401,1.05913,1.49277,1,0,1,781,781
"782",-9511.31,-2.48004,1.26979,0.969039,0.491546,3.02129,0.803646,1.04808,1.46587,1,0,1,782,782
"783",-9541.34,-3.48034,1.27726,0.872389,0.530246,3.26012,0.686653,1.06747,1.47686,1,0,1,783,783
"784",-9515.95,-7.06522,1.26757,0.929408,0.416292,3.26755,0.756433,0.984556,1.5042,1,0,1,784,784
"785",-9536.75,-4.21579,1.31056,0.91936,0.464053,2.77515,0.7597,1.08486,1.4766,1,0,1,785,785
"786",-9512.59,-1.24716,1.28714,0.956443,0.48198,2.90964,0.767062,1.06601,1.46941,1,0,1,786,786
"787",-9494.1,-1.99756,1.26535,0.902059,0.482872,3.26237,0.7433,1.03162,1.46202,1,0,1,787,787
"788",-9528.38,-1.61393,1.2745,0.955212,0.457092,3.49056,0.72743,1.07952,1.47182,1,0,1,788,788
"789",-9537.25,-4.10281,1.30171,0.94562,0.457894,2.96005,0.821879,1.00286,1.47252,1,0,1,789,789
"790",-9543.46,-4.98899,1.2763,0.960729,0.566168,2.96826,0.71679,1.04433,1.49496,1,0,1,790,790
"791",-9558.2,-5.25168,1.28225,1.03311,0.537929,3.20159,0.747459,1.02361,1.49037,1,0,1,791,791
"792",-9585.58,-4.79041,1.27254,0.92072,0.432742,3.35251,0.643286,1.08081,1.47734,1,0,1,792,792
"793",-9496.1,-4.55674,1.31126,0.880462,0.46616,3.62091,0.775041,1.0793,1.4732,1,0,1,793,793
"794",-9506.09,-1.8612,1.28835,0.892267,0.454376,3.13918,0.709108,1.00996,1.47697,1,0,1,794,794
"795",-9546.02,-2.86964,1.28715,0.997637,0.430369,3.28018,0.724917,1.08585,1.48407,1,0,1,795,795
"796",-9596.83,-3.71989,1.29188,1.04755,0.46593,3.255,0.728184,1.05529,1.47783,1,0,1,796,796
"797",-9553.78,-4.74078,1.30162,0.874161,0.51532,3.60193,0.68834,1.03098,1.48197,1,0,1,797,797
"798",-9499.66,-1.06512,1.29327,0.947781,0.458411,3.06095,0.756677,1.06829,1.46259,1,0,1,798,798
"799",-9495.49,-1.71007,1.27641,0.942414,0.497429,3.09987,0.776627,1.02552,1.45999,1,0,1,799,799
"800",-9503.77,-2.12219,1.27852,0.905204,0.435574,3.12796,0.732509,1.01338,1.48862,1,0,1,800,800
"801",-9483.91,-0.642922,1.29092,0.914611,0.478344,3.40252,0.76554,1.0595,1.47445,1,0,1,801,801
"802",-9502.43,-4.04722,1.27409,0.857912,0.488753,3.51743,0.75828,1.04868,1.45185,1,0,1,802,802
"803",-9582.52,-7.60374,1.27163,0.950336,0.490094,2.47184,0.752115,1.00286,1.49078,1,0,1,803,803
"804",-9559.88,-3.60238,1.28672,0.888338,0.430906,3.67386,0.689792,1.03202,1.48319,1,0,1,804,804
"805",-9525.72,-2.0646,1.28697,0.898053,0.489132,2.86145,0.753259,1.07008,1.48635,1,0,1,805,805
"806",-9538.92,-3.70115,1.28978,0.994257,0.463339,2.83817,0.704702,1.01943,1.46013,1,0,1,806,806
"807",-9508.48,-3.04015,1.29043,0.919128,0.476322,3.09777,0.795451,1.01323,1.45172,1,0,1,807,807
"808",-9633.84,-4.12342,1.27474,1.02007,0.47991,3.30848,0.687371,1.01538,1.47139,1,0,1,808,808
"809",-9533.86,-2.20106,1.2902,0.929073,0.45744,2.71791,0.737963,1.03419,1.47746,1,0,1,809,809
"810",-9501.53,-0.738391,1.28298,0.923773,0.468315,3.07126,0.724221,1.06187,1.46204,1,0,1,810,810
"811",-9536.85,-2.6835,1.29792,0.933999,0.435189,3.52929,0.697518,1.06274,1.46191,1,0,1,811,811
"812",-9500.99,-4.69517,1.28488,0.959834,0.516416,3.156,0.764083,1.01662,1.50619,1,0,1,812,812
"813",-9568.43,-6.26159,1.2901,1.04779,0.449093,2.99247,0.826708,1.04123,1.45783,1,0,1,813,813
"814",-9521.37,-2.49739,1.28649,0.929607,0.504869,2.9072,0.711297,1.0122,1.48306,1,0,1,814,814
"815",-9502.08,-2.85064,1.30585,0.902968,0.427275,3.37784,0.789168,1.04536,1.4684,1,0,1,815,815
"816",-9503.94,-1.28504,1.2901,0.95316,0.455256,3.00882,0.755959,1.07919,1.46512,1,0,1,816,816
"817",-9515.95,-2.09762,1.271,0.905551,0.503369,2.95384,0.723004,1.06554,1.46425,1,0,1,817,817
"818",-9519.35,-3.18765,1.28589,0.962503,0.515132,3.41399,0.732508,0.99554,1.48075,1,0,1,818,818
"819",-9512.59,-5.27043,1.28766,1.01489,0.524143,3.16898,0.799919,1.04004,1.44954,1,0,1,819,819
"820",-9516.45,-4.13026,1.29786,0.894043,0.39403,3.40363,0.69878,1.05888,1.46345,1,0,1,820,820
"821",-9506.16,-1.27025,1.28888,0.876685,0.466542,3.23038,0.780783,1.05813,1.47069,1,0,1,821,821
"822",-9572.23,-7.70462,1.28864,0.904743,0.398431,2.93445,0.829852,1.0304,1.4403,1,0,1,822,822
"823",-9596.56,-5.12899,1.28497,0.980076,0.399279,3.78045,0.803407,1.05256,1.47592,1,0,1,823,823
"824",-9513.97,-2.22238,1.27148,0.972357,0.444273,3.08435,0.801083,1.06791,1.47152,1,0,1,824,824
"825",-9580.13,-7.85985,1.28902,0.814056,0.492313,2.88156,0.735693,0.991951,1.45945,1,0,1,825,825
"826",-9521.1,-5.40231,1.26808,0.874746,0.411132,3.12742,0.745422,1.11445,1.46414,1,0,1,826,826
"827",-9540.01,-2.43897,1.28192,0.942643,0.437068,2.74987,0.778044,1.04296,1.46632,1,0,1,827,827
"828",-9674.27,-3.90779,1.30005,0.99707,0.473498,3.55295,0.680191,1.05244,1.47696,1,0,1,828,828
"829",-9503.78,-1.32097,1.28231,0.941291,0.425382,3.1019,0.716604,1.03202,1.46564,1,0,1,829,829
"830",-9568.88,-4.30752,1.27986,1.00653,0.500857,2.89769,0.68922,1.06202,1.45798,1,0,1,830,830
"831",-9516.79,-3.25071,1.27717,0.97318,0.46329,2.93098,0.749502,0.99754,1.48562,1,0,1,831,831
"832",-9494.52,-1.55167,1.27798,0.941539,0.494403,3.30092,0.747197,1.09297,1.46895,1,0,1,832,832
"833",-9510.77,-2.65846,1.29765,0.973031,0.41921,3.06195,0.752285,1.02094,1.46506,1,0,1,833,833
"834",-9547.65,-2.20039,1.27106,0.966283,0.501966,3.39474,0.711667,1.02357,1.47321,1,0,1,834,834
"835",-9562.53,-4.22875,1.28538,0.942675,0.480265,3.17056,0.669615,1.06815,1.50158,1,0,1,835,835
"836",-9524.55,-3.27596,1.31107,0.991702,0.474835,3.22659,0.730288,1.062,1.47806,1,0,1,836,836
"837",-9503.74,-3.10235,1.29472,0.899452,0.44372,3.2511,0.723474,1.0776,1.49845,1,0,1,837,837
"838",-9529.82,-3.50885,1.27855,0.988937,0.431511,2.86003,0.715979,1.08272,1.46317,1,0,1,838,838
"839",-9516.57,-1.73797,1.29108,0.916603,0.453088,3.10666,0.682721,1.0276,1.4755,1,0,1,839,839
"840",-9488.54,-5.64011,1.28034,0.910283,0.59387,3.35906,0.770625,1.07834,1.48891,1,0,1,840,840
"841",-9549.04,-3.94241,1.27553,0.866329,0.442838,3.25553,0.835455,1.02618,1.46887,1,0,1,841,841
"842",-9527.64,-2.52501,1.29284,0.957239,0.452676,2.83754,0.690912,1.04994,1.48135,1,0,1,842,842
"843",-9510.63,-2.84176,1.28705,0.940213,0.4165,3.49349,0.807144,1.03314,1.46393,1,0,1,843,843
"844",-9524.63,-2.65474,1.29415,0.91007,0.506821,3.05431,0.82161,1.05092,1.46428,1,0,1,844,844
"845",-9492,-3.52289,1.30775,0.897564,0.488637,3.35565,0.794478,1.01627,1.4675,1,0,1,845,845
"846",-9533.85,-3.31156,1.29238,0.911998,0.441284,3.02972,0.821542,1.07593,1.49047,1,0,1,846,846
"847",-9502.96,-2.22387,1.27448,0.891646,0.445546,3.5124,0.760194,1.08183,1.48014,1,0,1,847,847
"848",-9566.6,-3.53997,1.28189,0.88144,0.443632,3.64679,0.681066,1.0395,1.48239,1,0,1,848,848
"849",-9513.13,-1.26097,1.27567,0.919635,0.444523,3.26339,0.698008,1.05759,1.46688,1,0,1,849,849
"850",-9482.71,-2.33412,1.2815,0.934759,0.491367,3.35584,0.786344,1.07633,1.45375,1,0,1,850,850
"851",-9511.98,-3.159,1.27097,0.958042,0.445615,3.44325,0.765522,1.0086,1.49015,1,0,1,851,851
"852",-9534.96,-4.31699,1.2907,0.955024,0.474623,3.7063,0.746549,0.996645,1.49088,1,0,1,852,852
"853",-9504.97,-2.33927,1.25919,0.928846,0.448572,3.17349,0.725873,1.03209,1.4728,1,0,1,853,853
"854",-9492.98,-2.29218,1.2714,0.907397,0.522383,3.21988,0.797398,1.03684,1.47371,1,0,1,854,854
"855",-9494.16,-3.01979,1.30894,0.930074,0.468262,3.15816,0.770673,1.05543,1.49302,1,0,1,855,855
"856",-9497.39,-1.4563,1.29577,0.912793,0.459133,3.21276,0.790313,1.07325,1.48104,1,0,1,856,856
"857",-9559.46,-2.98017,1.27547,0.926565,0.522418,3.54679,0.704504,1.06058,1.48801,1,0,1,857,857
"858",-9498,-0.962621,1.27582,0.919607,0.443219,3.13596,0.750039,1.07872,1.47496,1,0,1,858,858
"859",-9525.29,-3.78942,1.29541,0.953285,0.425086,3.09879,0.819103,1.03912,1.49431,1,0,1,859,859
"860",-9515.31,-4.17576,1.29899,0.887243,0.427996,3.31768,0.699725,1.03499,1.49804,1,0,1,860,860
"861",-9555.25,-4.52305,1.29832,1.00723,0.480622,2.97915,0.703791,1.0534,1.49665,1,0,1,861,861
"862",-9522.71,-3.01166,1.27405,0.983332,0.415787,2.96876,0.749367,1.05734,1.4875,1,0,1,862,862
"863",-9520.02,-3.07028,1.27278,0.994337,0.4544,3.26572,0.772337,1.01251,1.487,1,0,1,863,863
"864",-9514.68,-3.87562,1.26239,0.927987,0.402874,3.27948,0.744482,1.0552,1.49051,1,0,1,864,864
"865",-9537.07,-2.82004,1.28755,1.0104,0.496686,3.44422,0.759757,1.03077,1.48309,1,0,1,865,865
"866",-9525.11,-3.04088,1.27321,0.875894,0.435873,2.95825,0.735381,1.01341,1.48265,1,0,1,866,866
"867",-9568.57,-9.826,1.27931,1.05163,0.469096,2.82168,0.767018,0.961095,1.47638,1,0,1,867,867
"868",-9524.66,-1.34799,1.2865,0.986151,0.479478,3.34475,0.737077,1.02882,1.47838,1,0,1,868,868
"869",-9512.97,-3.9259,1.29918,0.931785,0.486167,3.38129,0.853319,1.03049,1.47873,1,0,1,869,869
"870",-9504.03,-2.74765,1.2761,0.925544,0.500284,3.21473,0.720663,1.05824,1.44756,1,0,1,870,870
"871",-9496.77,-1.35867,1.28398,0.953567,0.498021,3.55488,0.763147,1.04316,1.4782,1,0,1,871,871
"872",-9525.81,-3.3165,1.27059,0.9173,0.478756,2.81592,0.714995,1.00398,1.47404,1,0,1,872,872
"873",-9612.63,-7.7871,1.28224,1.05764,0.438433,3.36832,0.76553,0.979914,1.48381,1,0,1,873,873
"874",-9528,-1.93971,1.28279,1.00221,0.445329,3.39487,0.772753,1.0531,1.47268,1,0,1,874,874
"875",-9521,-4.22666,1.26797,0.923789,0.440047,3.71079,0.785747,1.01939,1.48929,1,0,1,875,875
"876",-9498.71,-2.89155,1.25755,0.907604,0.462365,3.31261,0.751191,1.07822,1.473,1,0,1,876,876
"877",-9503.25,-3.93623,1.26919,0.885953,0.514136,3.20426,0.79192,1.09674,1.46386,1,0,1,877,877
"878",-9513.47,-4.81584,1.29274,0.895862,0.520671,3.40191,0.854495,1.07192,1.48154,1,0,1,878,878
"879",-9521.37,-6.23315,1.31353,0.923551,0.513,3.79336,0.737642,1.00721,1.4792,1,0,1,879,879
"880",-9533.08,-4.45137,1.26681,0.896799,0.480017,3.0547,0.82303,1.10281,1.47332,1,0,1,880,880
"881",-9491.38,-1.80053,1.30575,0.938342,0.461422,3.2091,0.760478,1.04656,1.48518,1,0,1,881,881
"882",-9490.06,-2.16776,1.26422,0.936635,0.490466,3.48326,0.772755,1.03925,1.47567,1,0,1,882,882
"883",-9502.37,-1.7959,1.2638,0.914762,0.439921,3.13822,0.764544,1.03903,1.47498,1,0,1,883,883
"884",-9587.16,-5.34294,1.28758,0.914888,0.435873,3.70411,0.683898,1.02586,1.4473,1,0,1,884,884
"885",-9524.29,-1.05701,1.28245,0.956958,0.475546,3.11034,0.701834,1.05561,1.48204,1,0,1,885,885
"886",-9528.11,-2.96724,1.28821,0.960751,0.545926,2.86546,0.732871,1.04001,1.47564,1,0,1,886,886
"887",-9532.04,-3.90922,1.26982,0.876762,0.419022,2.90477,0.731399,1.05577,1.49108,1,0,1,887,887
"888",-9507.86,-2.3429,1.27056,0.940981,0.460877,3.49707,0.751122,1.09377,1.47937,1,0,1,888,888
"889",-9584.81,-5.37909,1.2731,0.928219,0.432941,2.53153,0.785015,1.05918,1.48357,1,0,1,889,889
"890",-9628.4,-5.43671,1.28433,0.935569,0.511178,3.64888,0.679062,1.11565,1.46967,1,0,1,890,890
"891",-9502.67,-3.2189,1.28673,0.981198,0.48688,3.35676,0.766923,0.990244,1.47375,1,0,1,891,891
"892",-9606.62,-3.06802,1.29129,0.965837,0.49146,3.63508,0.699531,1.05375,1.48908,1,0,1,892,892
"893",-9574.68,-1.84847,1.28301,0.944761,0.4566,3.57682,0.69114,1.04144,1.47612,1,0,1,893,893
"894",-9515.05,-1.34185,1.28769,0.960343,0.452075,2.90812,0.768356,1.03653,1.4675,1,0,1,894,894
"895",-9506.68,-3.22784,1.29734,0.864359,0.454098,3.35954,0.757255,1.00451,1.47581,1,0,1,895,895
"896",-9517.19,-2.32108,1.29635,0.933596,0.423025,3.56938,0.737438,1.03906,1.48422,1,0,1,896,896
"897",-9543.52,-5.23407,1.29085,0.850556,0.425372,3.64625,0.806495,1.05835,1.48663,1,0,1,897,897
"898",-9506.83,-7.89109,1.27802,0.939896,0.476793,3.18465,0.802962,1.11661,1.51345,1,0,1,898,898
"899",-9575.81,-2.86059,1.29397,0.925173,0.448042,3.59353,0.678528,1.05366,1.48261,1,0,1,899,899
"900",-9513.97,-2.24982,1.28924,0.946625,0.45061,3.65337,0.753396,1.01516,1.46759,1,0,1,900,900
"901",-9501.93,-1.73343,1.27442,0.924933,0.424899,3.21127,0.746394,1.06375,1.48904,1,0,1,901,901
"902",-9543.3,-3.75056,1.29345,0.847408,0.476828,2.93836,0.740016,1.08982,1.47496,1,0,1,902,902
"903",-9532.43,-6.50036,1.28766,0.877159,0.376064,3.07959,0.746809,1.01925,1.49829,1,0,1,903,903
"904",-9501.37,-1.94998,1.26865,0.900514,0.518399,3.13444,0.741319,1.03355,1.47188,1,0,1,904,904
"905",-9503.91,-3.0359,1.28493,1.00122,0.529556,3.40355,0.782393,1.05567,1.47173,1,0,1,905,905
"906",-9562.34,-5.0852,1.27584,0.847795,0.421819,3.36161,0.827735,1.03452,1.48188,1,0,1,906,906
"907",-9496.7,-2.77041,1.29947,0.911796,0.483613,3.30771,0.810833,1.05586,1.45702,1,0,1,907,907
"908",-9479.2,-2.30432,1.30133,0.914297,0.526052,3.38885,0.771359,1.05576,1.47245,1,0,1,908,908
"909",-9505.94,-1.93119,1.2911,0.898412,0.50485,3.04687,0.743707,1.02191,1.48645,1,0,1,909,909
"910",-9517.74,-2.33547,1.28962,0.983133,0.424726,3.01254,0.739754,1.04009,1.48762,1,0,1,910,910
"911",-9517.26,-2.9622,1.29087,0.896502,0.407525,3.33559,0.691161,1.06985,1.47714,1,0,1,911,911
"912",-9529.45,-3.17756,1.27391,0.901388,0.452284,3.14796,0.827606,1.07068,1.48874,1,0,1,912,912
"913",-9552.34,-3.24908,1.30493,0.962449,0.480092,3.67525,0.72214,1.04662,1.46479,1,0,1,913,913
"914",-9489.54,-4.13267,1.31267,0.909301,0.507845,3.65229,0.75435,1.04869,1.4734,1,0,1,914,914
"915",-9531.49,-4.41574,1.29635,0.874471,0.514453,3.43528,0.699609,1.09645,1.48395,1,0,1,915,915
"916",-9523.21,-3.62285,1.29416,0.914655,0.427791,2.88078,0.668133,1.03467,1.47827,1,0,1,916,916
"917",-9545.73,-4.37189,1.28816,1.00947,0.417566,3.03147,0.81703,1.07058,1.46639,1,0,1,917,917
"918",-9501.56,-2.53408,1.26787,0.928547,0.422184,3.14107,0.727565,1.04944,1.45624,1,0,1,918,918
"919",-9523.7,-3.11487,1.28468,0.87099,0.42993,3.42745,0.695553,1.07635,1.46552,1,0,1,919,919
"920",-9526.85,-3.59388,1.27822,0.951281,0.426642,3.58376,0.75719,1.00226,1.48726,1,0,1,920,920
"921",-9503.09,-5.15312,1.31254,0.894007,0.487422,3.39878,0.719364,1.02532,1.45023,1,0,1,921,921
"922",-9597.4,-5.93186,1.28725,1.04532,0.499276,3.70243,0.779689,1.05789,1.45999,1,0,1,922,922
"923",-9515.16,-1.75922,1.27103,0.944723,0.4779,3.01108,0.708771,1.05971,1.4616,1,0,1,923,923
"924",-9491.39,-0.419855,1.2806,0.90087,0.484861,3.26476,0.748735,1.04788,1.47533,1,0,1,924,924
"925",-9505.96,-2.47948,1.28317,0.938981,0.527477,3.02065,0.795858,1.07539,1.48135,1,0,1,925,925
"926",-9502.43,-1.75674,1.29446,0.959549,0.453593,3.57464,0.776548,1.06188,1.47372,1,0,1,926,926
"927",-9538.05,-3.66333,1.26632,0.927567,0.429946,2.83881,0.792555,1.08268,1.47562,1,0,1,927,927
"928",-9505.63,-3.7924,1.2911,0.917901,0.439282,3.55044,0.763136,1.04532,1.50348,1,0,1,928,928
"929",-9509.26,-6.53788,1.29645,0.870275,0.51554,3.18768,0.756498,0.970181,1.46083,1,0,1,929,929
"930",-9511,-2.02782,1.26769,0.910779,0.452101,2.94953,0.740912,1.02935,1.46362,1,0,1,930,930
"931",-9517.25,-2.79384,1.29164,0.881456,0.413034,3.42851,0.707396,1.06431,1.47804,1,0,1,931,931
"932",-9581.45,-4.07415,1.27546,0.987844,0.453879,3.39411,0.703769,1.00704,1.49327,1,0,1,932,932
"933",-9623.79,-3.4466,1.27721,0.962845,0.459239,3.55628,0.689595,1.08145,1.48985,1,0,1,933,933
"934",-9506.27,-0.822523,1.27797,0.965517,0.493595,3.1374,0.736559,1.03839,1.47079,1,0,1,934,934
"935",-9582.27,-4.04576,1.30159,0.994313,0.515104,3.56341,0.721652,1.03783,1.48574,1,0,1,935,935
"936",-9508.58,-3.56927,1.28202,0.938459,0.534188,3.33805,0.728688,1.07194,1.44885,1,0,1,936,936
"937",-9535.31,-3.78839,1.27032,0.941471,0.44499,2.89463,0.670865,1.03468,1.48685,1,0,1,937,937
"938",-9516.31,-1.32522,1.28252,0.994819,0.47775,3.28117,0.75524,1.03711,1.47716,1,0,1,938,938
"939",-9494.84,-5.12112,1.30314,0.918706,0.449524,3.57585,0.778444,0.982273,1.47924,1,0,1,939,939
"940",-9513.84,-1.9296,1.29678,0.989389,0.46658,2.99203,0.767526,1.03906,1.47792,1,0,1,940,940
"941",-9497.15,-2.50088,1.26821,0.921292,0.429265,3.39018,0.768759,1.04867,1.45676,1,0,1,941,941
"942",-9515.22,-3.3077,1.30012,0.937972,0.46742,2.88022,0.729666,1.06946,1.49648,1,0,1,942,942
"943",-9528.43,-3.23527,1.26726,0.918347,0.538073,3.50434,0.719253,1.0615,1.46841,1,0,1,943,943
"944",-9517.85,-3.84571,1.30341,0.908414,0.473064,3.47933,0.704776,0.997713,1.47967,1,0,1,944,944
"945",-9538.26,-3.99613,1.29667,0.8658,0.50235,3.13741,0.819438,1.05733,1.45933,1,0,1,945,945
"946",-9551.45,-3.87674,1.2767,0.888678,0.469008,2.92076,0.813273,1.00821,1.48655,1,0,1,946,946
"947",-9517.08,-4.04077,1.29381,0.931015,0.528497,3.13187,0.718578,1.11367,1.48318,1,0,1,947,947
"948",-9541.78,-4.591,1.29396,1.0197,0.419885,2.9034,0.750769,1.08806,1.47507,1,0,1,948,948
"949",-9509.37,-2.72115,1.26928,0.95173,0.478615,3.63351,0.769425,1.02101,1.48029,1,0,1,949,949
"950",-9522.9,-2.48704,1.29731,0.897564,0.424312,3.1063,0.799306,1.05412,1.48325,1,0,1,950,950
"951",-9498.28,-2.0062,1.29962,0.9069,0.452992,3.31995,0.800708,1.0676,1.4793,1,0,1,951,951
"952",-9505.3,-2.40101,1.30195,0.900233,0.417499,3.08202,0.719943,1.05259,1.47921,1,0,1,952,952
"953",-9513.7,-3.91915,1.2823,0.880991,0.413686,3.27608,0.772241,1.06724,1.4489,1,0,1,953,953
"954",-9510.84,-3.96438,1.27395,0.846384,0.49703,3.40186,0.759891,1.01065,1.46925,1,0,1,954,954
"955",-9486.37,-0.977125,1.2881,0.940242,0.496965,3.44247,0.758287,1.04721,1.46459,1,0,1,955,955
"956",-9510.35,-2.03915,1.29492,0.913541,0.509451,3.24867,0.712783,1.0875,1.47534,1,0,1,956,956
"957",-9498.86,-1.93993,1.28936,0.934781,0.493638,3.32395,0.738119,1.0915,1.48767,1,0,1,957,957
"958",-9534.17,-5.5532,1.30124,0.937149,0.434124,3.37107,0.853714,1.02312,1.49273,1,0,1,958,958
"959",-9582.68,-3.8225,1.27921,0.948119,0.461666,3.85968,0.747219,1.01967,1.48922,1,0,1,959,959
