# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_revision_v9_Frechet_generalized_model
# start_datetime = 2022-09-26 14:09:00 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/standata-25d47e126322.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/init-1-25d46e5662b.json
# random
#   seed = 1760951269
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/rev_fit_gen_chiffre_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_revision_v9_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_revision_v9_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_revision_v9_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,stay,alpha,k,tau
# Stepsize adaptation complete.
# eta = 0.1
0,-932.883,-8.76868,1.53978,1.0439,0.127183,2.57751,1.32443,0.965819,1.2651,1,0
0,-921.285,-0.966567,1.53518,0.968767,0.129026,2.73012,1.27461,0.908697,1.36546,1,0
0,-921.063,-2.81498,1.49245,1.02679,0.0970086,2.59207,1.22416,0.933445,1.32227,1,0
0,-927.623,-4.44556,1.49033,0.956492,0.178917,2.66299,1.34915,0.874322,1.32431,1,0
0,-925.551,-1.99874,1.54511,0.99568,0.135564,2.59718,1.35473,0.97588,1.36575,1,0
0,-921.615,-3.04604,1.52447,1.01158,0.0839736,2.6334,1.31454,0.853608,1.35581,1,0
0,-922.157,-2.30583,1.52322,0.980711,0.112024,2.74673,1.25727,0.824079,1.36186,1,0
0,-925.525,-4.48341,1.50988,0.962767,0.10468,2.85527,1.25509,0.908405,1.4017,1,0
0,-927.68,-4.11739,1.54898,0.962459,0.0952122,2.65961,1.09125,0.902858,1.39227,1,0
0,-924.477,-2.67926,1.49666,0.962135,0.169184,2.64398,1.12644,0.948063,1.34835,1,0
0,-921.128,-1.01264,1.50567,1.01445,0.110671,2.7453,1.18518,0.961648,1.3528,1,0
0,-925.28,-2.7473,1.49678,0.988608,0.125951,2.52622,1.20037,0.86228,1.36883,1,0
0,-921.803,-2.00918,1.49736,0.998769,0.116733,2.76111,1.17239,0.85648,1.33094,1,0
0,-922.266,-0.940605,1.52938,0.979319,0.110207,2.64463,1.31489,0.893041,1.35826,1,0
0,-927.719,-2.52083,1.53632,0.953358,0.10027,2.61349,1.19897,0.992813,1.34558,1,0
0,-919.715,-4.67763,1.51071,0.972935,0.187616,2.87328,1.1451,0.956251,1.34301,1,0
0,-921.454,-3.39062,1.47006,1.02742,0.104541,2.59044,1.2955,0.89079,1.36129,1,0
0,-927.315,-2.97288,1.53481,0.954158,0.128292,2.68024,1.21493,1.02977,1.32511,1,0
0,-922.301,-2.55349,1.48582,0.952019,0.10004,2.73107,1.27006,0.952003,1.35276,1,0
0,-921.6,-1.42268,1.53531,0.967511,0.133044,2.7369,1.33829,0.906173,1.35239,1,0
0,-928.656,-4.41866,1.54146,0.994221,0.160802,2.66376,1.44148,0.836843,1.36868,1,0
0,-920.022,-0.877438,1.49166,1.01204,0.128968,2.63677,1.2094,0.947409,1.35135,1,0
0,-921.254,-2.36225,1.55772,0.980752,0.132461,2.80846,1.27138,0.987834,1.35122,1,0
0,-925.033,-1.41875,1.51281,0.968176,0.11273,2.58298,1.22362,0.97387,1.34568,1,0
0,-919.748,-1.62736,1.50891,0.995621,0.165065,2.76855,1.24811,0.890727,1.34429,1,0
0,-923.112,-2.4513,1.50833,1.00728,0.118721,2.80416,1.09505,0.947655,1.33241,1,0
0,-923.98,-0.974611,1.5491,1.00357,0.133436,2.61043,1.25117,0.902798,1.35041,1,0
0,-924.539,-2.34275,1.51426,0.985476,0.15755,2.65065,1.37864,0.887202,1.37468,1,0
0,-926.32,-2.43335,1.50587,1.01956,0.0918708,2.79452,1.19113,0.904102,1.36445,1,0
0,-926.801,-1.55209,1.53751,0.960857,0.127311,2.62752,1.1551,0.890132,1.35186,1,0
0,-920.669,-2.36226,1.53511,1.01157,0.0954294,2.76198,1.36656,0.897905,1.35069,1,0
0,-923.449,-2.44544,1.52826,1.00335,0.096695,2.64645,1.18078,0.864379,1.31619,1,0
0,-925.789,-1.7816,1.53385,0.986239,0.12461,2.60848,1.11763,0.961784,1.32618,1,0
0,-922.082,-3.05266,1.52782,1.00725,0.146631,2.72742,1.11827,0.825438,1.34021,1,0
0,-923.357,-6.6977,1.51006,0.959227,0.191903,2.80354,1.05431,0.959407,1.39147,1,0
0,-920.923,-2.15741,1.5252,1.03857,0.166323,2.68034,1.21703,0.917932,1.34751,1,0
0,-923.273,-3.3818,1.48664,1.0048,0.152527,2.69443,1.37038,0.855027,1.37759,1,0
0,-922.619,-1.63237,1.568,0.995055,0.117006,2.7248,1.17038,0.957179,1.35274,1,0
0,-923.185,-3.09512,1.49357,1.0087,0.174418,2.74941,1.3477,0.917794,1.37618,1,0
0,-925.841,-5.2916,1.48387,0.967699,0.144347,2.70644,1.03705,0.834052,1.33627,1,0
0,-925.072,-1.78095,1.51629,0.960109,0.127527,2.63684,1.27633,0.859019,1.34172,1,0
0,-922.96,-2.5868,1.5144,0.99285,0.10638,2.73745,1.15907,1.04904,1.34155,1,0
0,-932.892,-5.69591,1.50219,0.960595,0.136751,2.55122,1.12293,0.864597,1.29521,1,0
0,-922.482,-3.85931,1.50394,0.989993,0.152744,2.85717,1.37289,0.921302,1.38004,1,0
0,-925.328,-5.50589,1.50975,0.984617,0.133479,2.66027,1.28422,1.04241,1.42362,1,0
0,-932.688,-8.75298,1.49843,0.992034,0.120138,2.36418,1.3465,0.9317,1.39181,1,0
0,-924.612,-2.18306,1.48706,0.966207,0.115295,2.57397,1.24209,0.88383,1.34567,1,0
0,-922.813,-2.31582,1.5043,0.998614,0.117956,2.77395,1.11773,1.01008,1.36112,1,0
0,-921.733,-2.42442,1.53339,0.984757,0.134713,2.80931,1.0868,0.940509,1.36129,1,0
0,-928.321,-6.571,1.53257,0.963936,0.0744344,2.8547,1.18533,0.832292,1.33929,1,0
0,-922.212,-1.73419,1.53505,1.00847,0.119841,2.63849,1.37374,0.975556,1.36485,1,0
0,-922.364,-2.65712,1.54869,1.02721,0.138424,2.61251,1.17774,0.949094,1.38808,1,0
0,-923.257,-3.35585,1.47343,0.963234,0.0908892,2.76453,1.27728,0.932335,1.3427,1,0
0,-927.782,-1.53287,1.55097,0.973605,0.140085,2.60479,1.22692,0.887897,1.34478,1,0
0,-930.265,-3.44453,1.58578,0.981871,0.117347,2.59393,1.18189,0.992627,1.35275,1,0
0,-925.083,-3.16404,1.56762,0.998566,0.159312,2.74031,1.37634,0.947496,1.36354,1,0
0,-923.814,-2.39111,1.48184,0.969911,0.0972903,2.60898,1.17119,0.926881,1.36537,1,0
0,-924.963,-3.81888,1.51394,0.990017,0.119486,2.6859,1.21495,1.09043,1.32252,1,0
0,-925.417,-3.08625,1.53552,0.979694,0.0992703,2.54667,1.32829,0.918787,1.38499,1,0
0,-929.237,-4.49069,1.51258,0.988013,0.212449,2.6116,1.26276,1.0128,1.37059,1,0
0,-919.666,-0.321158,1.5187,1.00727,0.118132,2.70403,1.28236,0.92274,1.34833,1,0
0,-920.439,-0.315061,1.52655,1.00509,0.131585,2.6736,1.28311,0.923845,1.35784,1,0
0,-931.372,-8.67287,1.48541,0.931119,0.194556,2.64839,1.12555,0.833279,1.39331,1,0
0,-927.799,-3.41619,1.56938,1.00402,0.12119,2.66566,1.26413,0.938085,1.29992,1,0
0,-922.096,-1.70119,1.51823,0.97997,0.113976,2.71567,1.28033,0.968854,1.31319,1,0
0,-923.161,-2.40916,1.54013,1.00119,0.126451,2.66123,1.10671,0.871413,1.38509,1,0
0,-920.737,-1.12004,1.51732,1.02334,0.122291,2.6573,1.285,0.944919,1.32983,1,0
0,-920.737,-0.906229,1.50261,0.981832,0.150118,2.68197,1.2242,0.947064,1.3691,1,0
0,-933.821,-4.73084,1.54574,0.9619,0.164912,2.54455,1.27135,1.03676,1.36837,1,0
0,-928.453,-6.28629,1.50789,0.963005,0.18504,2.71384,1.18553,1.02579,1.29302,1,0
0,-924.629,-3.62009,1.49064,0.990583,0.193006,2.67661,1.25779,0.962176,1.31595,1,0
0,-919.929,-2.66294,1.49809,1.01791,0.173649,2.74894,1.17083,0.935709,1.37538,1,0
0,-923.131,-2.53159,1.56127,0.995694,0.111441,2.73055,1.23065,0.834255,1.34928,1,0
0,-925.904,-2.78117,1.50992,0.962776,0.120686,2.66276,1.09867,0.96943,1.31742,1,0
0,-921.496,-2.91673,1.55373,0.962596,0.138917,2.81823,1.20842,0.922585,1.37749,1,0
0,-937.621,-6.16319,1.54352,0.971516,0.115415,2.47846,1.25281,0.839039,1.30492,1,0
0,-924.176,-3.92405,1.46256,0.981052,0.112318,2.674,1.06857,0.910428,1.3329,1,0
0,-922.966,-3.28001,1.54287,0.967467,0.144994,2.75716,1.37632,0.860349,1.37181,1,0
0,-921.759,-1.61197,1.52198,1.02162,0.122996,2.59975,1.32242,0.958949,1.36823,1,0
0,-925.82,-3.43846,1.50583,0.940417,0.10933,2.69105,1.19977,1.02391,1.34153,1,0
0,-921.742,-4.2853,1.49232,0.954598,0.114395,2.72357,1.45411,0.904676,1.32764,1,0
0,-923.455,-2.14057,1.5028,0.979111,0.107842,2.56123,1.35271,0.948287,1.35632,1,0
0,-922.99,-1.24594,1.53795,0.962402,0.109495,2.73471,1.194,0.907822,1.3491,1,0
0,-923.784,-3.65343,1.51026,1.04358,0.149344,2.59774,1.25014,1.00665,1.32561,1,0
0,-920.686,-0.942039,1.51764,0.982248,0.0981347,2.74441,1.26237,0.913358,1.34907,1,0
0,-924.934,-4.37869,1.51574,0.966242,0.0738053,2.73953,1.23006,0.849206,1.34216,1,0
0,-923.093,-3.79896,1.5101,1.02415,0.14092,2.61201,1.17641,0.857223,1.40225,1,0
0,-922.223,-2.56811,1.50534,1.02513,0.178686,2.62795,1.21766,0.974775,1.35596,1,0
0,-927.328,-6.18967,1.4732,1.03937,0.145129,2.75837,1.12553,0.80837,1.36397,1,0
0,-922.801,-2.735,1.52323,1.02436,0.0900733,2.68768,1.14724,0.936174,1.38474,1,0
0,-922.828,-3.4788,1.53338,1.02641,0.106561,2.58461,1.09964,1.00317,1.3705,1,0
0,-923.188,-4.76784,1.49818,1.03012,0.109798,2.70289,1.41964,0.961795,1.30314,1,0
0,-929.04,-4.91155,1.54391,1.01022,0.116593,2.94498,1.12572,0.942599,1.34998,1,0
0,-924.574,-2.9042,1.54375,1.04457,0.148383,2.64361,1.34157,0.93898,1.34488,1,0
0,-921.717,-2.95992,1.52034,0.967128,0.121537,2.73186,1.41806,0.999608,1.36467,1,0
0,-928.609,-5.12565,1.51793,0.950135,0.0811663,2.65841,1.08279,0.920005,1.38595,1,0
0,-922.76,-3.53966,1.54236,1.02614,0.0769157,2.69897,1.16342,0.942548,1.36425,1,0
0,-924.396,-5.0006,1.48881,0.996939,0.104491,2.55544,1.31176,1.01244,1.40482,1,0
0,-924.366,-4.02183,1.45765,1.00791,0.139772,2.72425,1.25842,0.867045,1.38496,1,0
0,-923.062,-1.24474,1.55189,0.992485,0.113523,2.63032,1.31943,0.930543,1.36448,1,0
0,-927.974,-4.45041,1.53307,1.032,0.161347,2.4778,1.18701,0.914801,1.35183,1,0
0,-920.754,-0.771483,1.53466,0.982502,0.123883,2.75709,1.21976,0.892774,1.34312,1,0
0,-927.02,-6.49025,1.51955,1.00199,0.0888659,2.5868,1.09319,1.1026,1.36697,1,0
0,-926.427,-4.40512,1.58068,0.991639,0.0771151,2.63946,1.24893,0.900192,1.34179,1,0
0,-921.527,-2.78202,1.54455,1.03754,0.164056,2.72823,1.23291,0.881482,1.34467,1,0
0,-924.503,-2.31979,1.54872,1.01576,0.122665,2.62744,1.1403,0.904931,1.31686,1,0
0,-926.131,-2.63141,1.52032,1.0143,0.132834,2.53097,1.34986,0.920643,1.33394,1,0
0,-930.073,-4.02752,1.51974,0.95487,0.0947852,2.53022,1.3054,0.936489,1.32204,1,0
0,-926.257,-2.75049,1.56535,0.971679,0.159007,2.70469,1.12593,0.904015,1.3459,1,0
0,-922.287,-3.44675,1.51192,0.992063,0.128726,2.80591,1.37146,0.901329,1.39756,1,0
0,-935.775,-6.16183,1.55774,0.984652,0.192263,2.64206,1.22535,1.03409,1.30083,1,0
0,-927.9,-2.6025,1.50281,0.953137,0.112493,2.54367,1.19945,0.947754,1.34975,1,0
0,-927.415,-5.4974,1.55555,1.01808,0.136796,2.59178,1.01033,0.862792,1.33368,1,0
0,-921.497,-1.59314,1.49462,0.963295,0.112111,2.68946,1.28108,0.982207,1.35658,1,0
0,-931.655,-8.17423,1.51183,0.923428,0.106833,2.69751,1.32381,0.87131,1.28234,1,0
0,-925.4,-6.34078,1.54743,1.02927,0.129005,2.68744,1.20918,0.757751,1.33978,1,0
0,-923.703,-3.13454,1.50397,0.990414,0.123303,2.61646,1.16541,0.961098,1.41017,1,0
0,-924.985,-4.62258,1.5236,0.983438,0.167332,2.76543,1.2791,1.08214,1.333,1,0
0,-926.62,-5.31097,1.56993,0.971746,0.116345,2.77743,1.20324,1.08971,1.35321,1,0
0,-922.207,-2.17937,1.53856,1.01319,0.098844,2.68502,1.26668,1.00141,1.32535,1,0
0,-920.482,-1.15835,1.51258,1.0091,0.120112,2.66909,1.3352,0.957791,1.37285,1,0
0,-921.405,-4.68722,1.5039,0.960641,0.138456,2.91647,1.34004,0.937951,1.36227,1,0
0,-922.508,-2.33935,1.4906,0.975585,0.133223,2.64361,1.34878,1.00047,1.36685,1,0
0,-920.289,-0.598167,1.52055,0.980884,0.122257,2.75453,1.21608,0.912756,1.36525,1,0
0,-924.788,-5.69414,1.57188,1.00385,0.156012,2.7535,1.05362,1.0392,1.35313,1,0
0,-929.039,-4.233,1.55847,0.958138,0.113308,2.66018,1.04506,0.909666,1.37681,1,0
0,-924.348,-1.9016,1.54225,1.00228,0.104969,2.54551,1.24218,0.915301,1.36713,1,0
0,-921.26,-2.40357,1.51819,0.977037,0.123709,2.86598,1.22405,0.967431,1.3394,1,0
0,-929.14,-4.18529,1.54387,0.956504,0.0847584,2.553,1.20229,0.958127,1.3759,1,0
0,-922.972,-2.18441,1.5013,1.02682,0.162854,2.63425,1.32134,0.921034,1.35492,1,0
0,-927.165,-5.98987,1.50739,0.999104,0.12064,2.91261,1.30053,0.97671,1.29547,1,0
0,-921.789,-0.529478,1.52302,0.997086,0.146845,2.66458,1.28422,0.930576,1.34256,1,0
0,-928.706,-6.09569,1.51526,0.947544,0.161709,2.6289,1.11885,0.970628,1.41625,1,0
0,-928.113,-3.6159,1.5322,1.00042,0.153584,2.54624,1.33031,0.858656,1.3831,1,0
0,-922.204,-6.50709,1.53718,0.956559,0.138149,2.93163,1.30463,1.03059,1.37316,1,0
0,-930.201,-5.70699,1.4648,1.00399,0.0826346,2.75871,1.27441,1.04689,1.36242,1,0
0,-922.991,-2.38784,1.53733,0.980009,0.129,2.69538,1.43101,0.885328,1.35843,1,0
0,-924.779,-2.33138,1.52171,0.942265,0.111521,2.73373,1.18914,0.924536,1.33432,1,0
0,-920.932,-2.0517,1.52387,1.01406,0.185558,2.69968,1.18578,0.921415,1.34947,1,0
0,-921.471,-3.79758,1.50174,0.980397,0.112439,2.72119,1.47387,0.902089,1.38245,1,0
0,-921.703,-1.65725,1.51689,0.999673,0.128124,2.66469,1.09802,0.993916,1.3592,1,0
0,-929.433,-5.88599,1.56832,0.971377,0.0773589,2.57583,1.25523,0.850813,1.37965,1,0
0,-923.015,-2.73402,1.54242,1.02488,0.15109,2.76233,1.34143,0.951186,1.32746,1,0
0,-932.328,-3.30673,1.55816,0.983156,0.145024,2.59428,1.31731,0.914346,1.30854,1,0
0,-927.303,-3.25822,1.48896,0.96686,0.134986,2.51265,1.20519,0.973047,1.36298,1,0
0,-922.182,-2.4612,1.54151,1.00129,0.0857975,2.68897,1.26456,1.00358,1.34195,1,0
0,-933.596,-6.30525,1.51501,0.955812,0.152766,2.5855,1.45938,0.827022,1.3269,1,0
0,-922.181,-1.64293,1.56845,1.00146,0.117677,2.69271,1.28047,0.924283,1.36993,1,0
0,-965.891,-5.67522,1.46177,1.05868,0.116079,2.80667,1.25785,0.893552,1.35984,1,0
0,-929.883,-2.60406,1.55389,0.958911,0.127323,2.62647,1.209,0.858393,1.33245,1,0
0,-921.819,-1.20529,1.50291,1.00736,0.110195,2.76565,1.17552,0.967006,1.3553,1,0
0,-922.092,-1.33449,1.5253,0.989606,0.114249,2.67984,1.20069,0.870139,1.38304,1,0
0,-924.847,-1.91167,1.53437,0.997273,0.114897,2.56449,1.35194,0.892456,1.34524,1,0
0,-926.811,-4.68038,1.5779,1.03315,0.129905,2.69522,1.27653,0.907553,1.30266,1,0
0,-921.7,-1.95438,1.5552,1.03245,0.122652,2.69722,1.28105,0.89998,1.3383,1,0
0,-927.966,-4.48452,1.48985,0.963926,0.114491,2.82556,1.07522,0.923841,1.38425,1,0
0,-925.7,-5.03956,1.51813,1.02808,0.108336,2.82972,1.24063,0.905202,1.29081,1,0
0,-919.903,-0.809683,1.50986,1.02505,0.113028,2.66468,1.25276,0.939211,1.35363,1,0
0,-921.073,-3.70189,1.5101,1.04535,0.0914785,2.5929,1.34523,0.912989,1.34957,1,0
0,-921.464,-1.62548,1.53104,0.991065,0.151954,2.71621,1.31371,0.921833,1.3836,1,0
0,-920.43,-1.60258,1.49477,0.986674,0.1608,2.72191,1.23306,0.963367,1.33322,1,0
0,-923.383,-2.54183,1.51321,0.995715,0.0937076,2.77423,1.2522,0.854255,1.37458,1,0
0,-922.48,-3.0669,1.54759,1.0285,0.095289,2.69122,1.2921,0.965728,1.31725,1,0
0,-921.124,-1.9231,1.55807,1.00331,0.139894,2.7465,1.20301,0.882356,1.37408,1,0
0,-925.483,-3.39795,1.53119,0.97552,0.0867544,2.60446,1.28823,0.835612,1.34755,1,0
0,-924.624,-7.52661,1.50301,0.964609,0.0809813,2.54679,1.52335,0.917442,1.37419,1,0
0,-921.986,-2.13781,1.49588,1.01065,0.137204,2.79699,1.24713,0.871863,1.36999,1,0
0,-931.535,-4.95085,1.55667,1.0311,0.17823,2.512,1.23453,0.888396,1.34528,1,0
0,-922.637,-7.36223,1.45497,0.938987,0.130419,2.84014,1.38817,0.903009,1.33321,1,0
0,-921.102,-3.87761,1.49416,1.02669,0.149908,2.68114,1.06713,0.907096,1.3184,1,0
0,-921.969,-4.23799,1.45764,1.00752,0.153687,2.73139,1.15705,1.00453,1.33462,1,0
0,-922.797,-3.35698,1.51709,1.02424,0.12961,2.63276,1.16251,0.817455,1.32866,1,0
0,-928.131,-3.67706,1.49808,0.963146,0.120596,2.5192,1.13164,0.934974,1.38114,1,0
0,-923.322,-3.05674,1.53608,0.995968,0.131179,2.74705,1.24391,1.07078,1.33715,1,0
0,-930.939,-4.32019,1.54971,0.923434,0.126627,2.66809,1.25956,0.872746,1.35313,1,0
0,-935.664,-9.40988,1.52074,0.996741,0.0955827,2.95545,1.40949,1.09132,1.34169,1,0
0,-923.163,-0.959424,1.52895,0.994667,0.124335,2.59937,1.23617,0.989822,1.35727,1,0
0,-926.593,-7.14126,1.51087,1.00477,0.182373,2.65528,1.0881,0.787709,1.31484,1,0
0,-923.096,-1.45648,1.5536,0.99427,0.151645,2.70127,1.18049,0.966258,1.33936,1,0
0,-926.412,-6.78632,1.54821,1.04679,0.124609,2.47154,1.11707,0.87757,1.3847,1,0
0,-927.533,-5.38549,1.51928,1.05845,0.08926,2.70978,1.15567,0.885314,1.39317,1,0
0,-924.253,-0.816301,1.52903,0.972316,0.119911,2.61807,1.18205,0.956168,1.35662,1,0
0,-923.911,-2.39683,1.50879,0.96425,0.162645,2.66494,1.31372,0.944427,1.38146,1,0
0,-928.655,-5.11269,1.55889,1.01943,0.185941,2.61861,1.11398,0.87303,1.31872,1,0
0,-922.835,-1.93784,1.53629,0.960013,0.134677,2.75866,1.14985,0.894838,1.36492,1,0
0,-935.403,-5.1347,1.5311,0.989518,0.165078,2.49373,1.43445,0.912355,1.36553,1,0
0,-923.964,-4.05125,1.54299,1.06255,0.138735,2.75042,1.30898,0.937239,1.36995,1,0
0,-921.961,-1.43105,1.48927,0.99155,0.0970733,2.73768,1.22554,0.900403,1.35298,1,0
0,-921.281,-1.63848,1.54996,0.999411,0.101599,2.72534,1.23329,0.961514,1.37857,1,0
0,-922.821,-2.428,1.51375,0.994856,0.0942185,2.6344,1.24279,0.859408,1.38554,1,0
0,-921.756,-3.9307,1.50485,0.980484,0.102924,2.82013,1.43404,0.897931,1.37185,1,0
0,-923.971,-3.62618,1.45993,0.983116,0.110131,2.76467,1.2655,1.0106,1.34798,1,0
0,-925.566,-6.88047,1.56418,0.962283,0.0874909,2.73022,1.32992,0.944625,1.42217,1,0
0,-922.542,-3.36999,1.55551,1.03397,0.110978,2.78765,1.2047,0.853448,1.3428,1,0
0,-923.111,-3.16789,1.54146,0.960693,0.0969936,2.7401,1.36559,0.93175,1.32338,1,0
0,-921.829,-1.91796,1.52348,1.01704,0.113516,2.65615,1.30928,1.02053,1.34123,1,0
0,-920.818,-1.44589,1.52929,0.981592,0.114705,2.72621,1.29766,0.928937,1.38776,1,0
0,-928.733,-3.55907,1.52163,0.995679,0.119403,2.49331,1.21937,0.847951,1.33128,1,0
0,-921.623,-3.25613,1.50252,0.991949,0.0882455,2.67206,1.35719,0.842469,1.35921,1,0
0,-925.684,-4.58156,1.49827,1.01113,0.141312,2.53118,1.30288,0.884673,1.40535,1,0
0,-921.308,-0.757353,1.51171,0.975962,0.12897,2.68714,1.31207,0.934265,1.33657,1,0
0,-922.484,-1.72637,1.55672,1.01215,0.122908,2.65577,1.33154,0.955651,1.36817,1,0
0,-933.063,-5.17843,1.57596,0.963867,0.134858,2.55194,1.17904,0.87939,1.39646,1,0
0,-927.279,-3.23694,1.55156,0.978879,0.114177,2.63798,1.08374,1.02222,1.34276,1,0
0,-931.632,-8.96456,1.54445,0.979429,0.188316,2.57343,0.988967,0.943317,1.40993,1,0
0,-931.363,-5.38077,1.54978,0.927153,0.0949534,2.69501,1.11303,0.889791,1.37036,1,0
0,-922.728,-4.37961,1.56686,0.99848,0.0832576,2.68185,1.4215,0.916351,1.34428,1,0
0,-924.243,-1.27803,1.50903,0.975914,0.123837,2.56529,1.25166,0.934682,1.36654,1,0
0,-923.379,-1.66422,1.54678,1.00514,0.127185,2.6735,1.13636,0.913224,1.32125,1,0
0,-924.131,-1.01931,1.54798,0.970841,0.118199,2.65044,1.29428,0.935386,1.3543,1,0
0,-921.662,-2.29852,1.46812,1.00105,0.120521,2.72531,1.20457,0.981813,1.33573,1,0
0,-922.284,-3.75635,1.49219,0.971804,0.143491,2.76464,1.32987,1.04117,1.33105,1,0
0,-927.327,-5.42553,1.544,0.974673,0.175459,2.71838,1.07519,1.04828,1.32814,1,0
0,-922.967,-2.95315,1.56294,1.01968,0.115144,2.73411,1.26719,0.872522,1.31827,1,0
0,-928.356,-4.00684,1.47868,1.01029,0.086241,2.76558,1.18628,1.0191,1.35207,1,0
0,-922.24,-3.69898,1.54614,1.01355,0.0815106,2.59896,1.32061,0.913919,1.37964,1,0
0,-925.495,-7.37825,1.50783,1.01496,0.198655,2.57727,1.0946,0.970255,1.41568,1,0
0,-922.658,-4.02111,1.55108,0.969138,0.154874,2.80359,1.37899,0.885606,1.3778,1,0
0,-923.715,-3.26761,1.5264,1.01542,0.0956347,2.62714,1.24797,0.964546,1.30082,1,0
0,-923.457,-2.83894,1.54941,1.01151,0.160152,2.72224,1.29758,0.841826,1.34554,1,0
0,-923.116,-0.841786,1.52374,0.983907,0.117557,2.60217,1.24394,0.894251,1.36831,1,0
0,-922.355,-2.40845,1.5549,1.01042,0.109604,2.73498,1.1183,0.99552,1.35222,1,0
0,-921.325,-2.44966,1.56896,1.00062,0.106912,2.76697,1.28476,0.951242,1.37325,1,0
0,-921.978,-2.02673,1.53988,1.02679,0.099945,2.64453,1.20317,0.923576,1.32351,1,0
0,-926.445,-2.45569,1.55029,1.01189,0.172911,2.62408,1.23294,0.884822,1.33624,1,0
0,-924.271,-2.63247,1.48031,1.01811,0.115965,2.77944,1.33815,0.963754,1.35893,1,0
0,-925.409,-4.36959,1.4852,0.951176,0.135307,2.71099,1.11861,0.953862,1.3992,1,0
0,-930.032,-4.16843,1.52305,0.989861,0.0960787,2.91433,1.14256,0.900079,1.34929,1,0
0,-922.729,-1.32734,1.55769,1.00226,0.111508,2.69596,1.20957,0.904937,1.33052,1,0
0,-933.494,-8.38919,1.54105,1.0653,0.156554,2.4963,1.32784,1.04504,1.33273,1,0
0,-921.723,-2.74493,1.53813,1.03705,0.112867,2.66501,1.30462,0.885149,1.38514,1,0
0,-922.788,-2.33191,1.49679,0.975587,0.127485,2.73569,1.12911,0.946191,1.38979,1,0
0,-936.825,-10.6144,1.55195,1.06579,0.13508,2.50056,1.57309,0.896731,1.35885,1,0
0,-922.846,-4.2521,1.49041,1.00932,0.127551,2.67452,1.16081,0.806369,1.31681,1,0
0,-922.904,-0.799427,1.528,0.998452,0.140369,2.62127,1.22623,0.980731,1.3468,1,0
0,-928.838,-3.6686,1.51346,0.981587,0.119889,2.54936,1.31935,0.974783,1.30257,1,0
0,-923.802,-3.36908,1.49069,0.970137,0.105419,2.69682,1.19923,1.04736,1.32701,1,0
0,-921.951,-3.00087,1.51022,0.951438,0.130614,2.78692,1.25477,0.902354,1.38876,1,0
0,-920.698,-1.67388,1.51567,1.01083,0.109674,2.6902,1.35234,0.997378,1.35533,1,0
0,-923.688,-1.57888,1.54147,0.971302,0.107673,2.67731,1.19034,0.896535,1.38095,1,0
0,-921.123,-3.3271,1.47801,0.973294,0.124593,2.71842,1.40325,0.946521,1.32369,1,0
0,-925.695,-5.18005,1.46959,1.0051,0.0776659,2.66518,1.07897,0.906317,1.34107,1,0
0,-926.406,-4.06913,1.51752,0.98323,0.130841,2.64412,1.08226,0.803697,1.34127,1,0
0,-931.452,-4.00992,1.50313,0.942541,0.122742,2.56225,1.17047,0.889063,1.31824,1,0
0,-934.316,-7.39354,1.55356,0.964767,0.0828318,2.46248,1.38378,0.983717,1.33761,1,0
0,-922.307,-2.62021,1.52873,1.00918,0.117997,2.74729,1.27416,1.05404,1.33977,1,0
0,-923.44,-4.30099,1.52264,1.02373,0.114377,2.65279,1.34607,0.813867,1.31707,1,0
0,-924.288,-7.41154,1.4284,1.02066,0.136704,2.55277,1.3542,0.910631,1.33594,1,0
0,-930.223,-4.33764,1.49607,1.05604,0.0871292,2.76107,1.26448,0.91709,1.34696,1,0
0,-928.019,-3.29167,1.55624,0.983348,0.0918755,2.56096,1.19169,1.00164,1.34631,1,0
0,-920.491,-1.58673,1.53373,1.01608,0.162799,2.71935,1.18789,0.968318,1.34581,1,0
0,-920.872,-1.84681,1.51997,1.0004,0.126476,2.79748,1.21402,0.960348,1.31716,1,0
0,-919.559,-0.785571,1.52906,1.00381,0.131645,2.77494,1.27856,0.934751,1.3544,1,0
0,-935.94,-6.15592,1.54772,0.935448,0.109861,2.64469,1.213,0.906592,1.28665,1,0
