# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_single_v8_Frechet_generalized_model
# start_datetime = 2022-09-26 14:08:15 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/standata-25d450cd851.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/init-1-25d4288a429e.json
# random
#   seed = 274815519
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/fit_gen_chiffre_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_single_v8_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_single_v8_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_single_v8_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,alpha,k,tau,delta
# Stepsize adaptation complete.
# eta = 1
0,-460.866,-4.10863,1.47674,1.04174,0.239179,2.49314,1.36869,1.35595,1,0,0
0,-459.572,-2.08447,1.44592,0.985338,0.290655,2.66952,1.48887,1.31232,1,0,0
0,-456.991,-2.24141,1.4633,0.984265,0.323787,2.73418,1.43983,1.3902,1,0,0
0,-462.225,-3.39537,1.44156,0.902438,0.304775,2.67234,1.44702,1.37711,1,0,0
0,-457.712,-2.2902,1.49341,0.989564,0.25303,2.60066,1.64175,1.39167,1,0,0
0,-457.954,-1.95397,1.4361,0.988449,0.226647,2.5886,1.60094,1.35582,1,0,0
0,-463.418,-5.31075,1.52675,0.9226,0.329957,2.72642,1.53917,1.34457,1,0,0
0,-465.165,-3.54553,1.4409,0.905157,0.28136,2.63519,1.37599,1.36427,1,0,0
0,-458.386,-2.08527,1.44165,1.07736,0.235636,2.60801,1.48873,1.38182,1,0,0
0,-457.275,-1.01181,1.45306,0.985631,0.267601,2.67168,1.61781,1.34379,1,0,0
0,-458.046,-1.77151,1.42906,0.971162,0.310708,2.67545,1.51262,1.3483,1,0,0
0,-458.888,-2.93264,1.47108,0.965124,0.28278,2.76274,1.60904,1.31598,1,0,0
0,-463.143,-2.5743,1.49013,0.918743,0.255753,2.73099,1.41469,1.35725,1,0,0
0,-458.853,-2.99915,1.44155,0.997578,0.295536,2.66401,1.6782,1.40161,1,0,0
0,-458.947,-1.67516,1.45992,1.02143,0.242959,2.82031,1.50797,1.37174,1,0,0
0,-457.595,-0.951774,1.43977,0.984377,0.243935,2.61829,1.56994,1.37329,1,0,0
0,-461.569,-1.99627,1.44792,1.00491,0.240354,2.71227,1.34601,1.34939,1,0,0
0,-457.127,-0.641353,1.44249,1.0154,0.252512,2.62587,1.53096,1.38036,1,0,0
0,-468.409,-5.36059,1.45809,0.909173,0.194601,2.61068,1.39869,1.38474,1,0,0
0,-457.981,-2.69348,1.50897,0.987397,0.269067,2.67246,1.67678,1.37781,1,0,0
0,-459.773,-1.49418,1.4817,0.991669,0.28164,2.5832,1.55173,1.33621,1,0,0
0,-460.098,-2.28534,1.50828,0.985883,0.275468,2.70247,1.37182,1.37431,1,0,0
0,-458.06,-2.05216,1.44232,1.01775,0.271897,2.82168,1.56086,1.34983,1,0,0
0,-462.398,-2.55868,1.50341,0.960131,0.220219,2.72915,1.43838,1.34464,1,0,0
0,-464.128,-7.28951,1.58597,0.982419,0.245834,2.67833,1.5099,1.37886,1,0,0
0,-466.093,-7.51443,1.43695,0.977753,0.364162,2.67319,1.73667,1.41397,1,0,0
0,-458.556,-2.19539,1.4953,1.07051,0.254256,2.64623,1.39879,1.35111,1,0,0
0,-500.4,-7.35794,1.4567,1.12842,0.198786,2.82868,1.48826,1.40337,1,0,0
0,-460.595,-3.78533,1.43475,0.940708,0.255819,2.61202,1.65916,1.31996,1,0,0
0,-460.761,-2.70184,1.43357,0.98667,0.280701,2.72856,1.32969,1.3667,1,0,0
0,-458.459,-0.483235,1.45402,1.00949,0.237643,2.69284,1.4524,1.37142,1,0,0
0,-460.096,-1.50241,1.46086,1.01617,0.238416,2.64739,1.36848,1.37823,1,0,0
0,-459.985,-4.45974,1.4376,1.01836,0.248156,2.80451,1.74954,1.356,1,0,0
0,-457.595,-2.54374,1.47021,0.994942,0.264154,2.72476,1.57207,1.42485,1,0,0
0,-457.668,-2.88117,1.42937,1.03436,0.338125,2.61794,1.48752,1.3642,1,0,0
0,-462.128,-5.23872,1.48307,0.910722,0.325863,2.78425,1.37412,1.35604,1,0,0
0,-460.3,-2.118,1.44652,0.919082,0.292768,2.65302,1.54138,1.36207,1,0,0
0,-463.456,-2.61998,1.42724,0.950128,0.247137,2.62262,1.37853,1.34317,1,0,0
0,-457.241,-0.712209,1.48331,0.979728,0.262656,2.65982,1.56963,1.38027,1,0,0
0,-461.647,-3.61147,1.46099,0.972944,0.253723,2.84269,1.36573,1.39084,1,0,0
0,-460.516,-3.78501,1.4015,0.943064,0.272391,2.72482,1.52102,1.40162,1,0,0
0,-459.643,-3.33,1.42745,1.06412,0.328945,2.72977,1.56813,1.36525,1,0,0
0,-459.603,-1.90563,1.47278,1.03735,0.218903,2.61417,1.40631,1.36784,1,0,0
0,-459.404,-3.36286,1.51588,1.03779,0.22019,2.56579,1.5409,1.35061,1,0,0
0,-459.29,-3.18684,1.48683,0.988136,0.348859,2.61983,1.52532,1.38684,1,0,0
0,-456.826,-0.497762,1.48387,1.00374,0.263184,2.65438,1.54091,1.38095,1,0,0
0,-461.532,-8.7176,1.54103,0.946238,0.195516,2.67492,1.64706,1.42259,1,0,0
0,-459.37,-0.805528,1.47895,0.978206,0.258347,2.58472,1.50708,1.35994,1,0,0
0,-458.335,-2.30898,1.43655,0.956632,0.32423,2.70143,1.51482,1.3471,1,0,0
0,-459.18,-1.37599,1.44695,0.960012,0.282695,2.58479,1.52383,1.37747,1,0,0
0,-457.937,-2.28491,1.45849,1.10038,0.287554,2.63942,1.54585,1.35654,1,0,0
0,-459.988,-1.56773,1.43967,0.954097,0.284523,2.63032,1.50201,1.33491,1,0,0
0,-465.582,-6.09187,1.41303,1.03249,0.282022,2.7732,1.26354,1.37385,1,0,0
0,-459.627,-3.27495,1.53747,1.03033,0.29473,2.65655,1.5098,1.3567,1,0,0
0,-457.755,-2.98498,1.43057,0.98073,0.248215,2.69594,1.68689,1.33074,1,0,0
0,-457.435,-1.63326,1.48926,1.03846,0.284266,2.74908,1.51263,1.3364,1,0,0
0,-458.718,-2.74508,1.50326,1.06352,0.284992,2.71585,1.54539,1.3269,1,0,0
0,-458.858,-1.69117,1.49906,0.994159,0.306406,2.68958,1.45917,1.34493,1,0,0
0,-461.005,-3.97903,1.46954,1.06309,0.30466,2.69236,1.67375,1.40798,1,0,0
0,-457.516,-1.15725,1.47616,1.04208,0.269337,2.58313,1.51518,1.34825,1,0,0
0,-458.6,-2.1809,1.49004,1.02204,0.207193,2.73805,1.53275,1.36417,1,0,0
0,-464.542,-3.77782,1.46776,0.969345,0.210077,2.52596,1.40061,1.349,1,0,0
0,-457.901,-1.53899,1.47545,1.00326,0.26396,2.70504,1.45209,1.41069,1,0,0
0,-457.537,-0.23238,1.46993,0.989626,0.264527,2.70811,1.46479,1.36697,1,0,0
0,-457.019,-1.65784,1.44415,0.990147,0.295847,2.78105,1.49998,1.34346,1,0,0
0,-460.116,-1.6367,1.48087,0.957706,0.243685,2.7665,1.45646,1.34235,1,0,0
0,-458.067,-2.05397,1.47389,1.05674,0.261611,2.67356,1.42009,1.40608,1,0,0
0,-457.361,-1.46785,1.50178,1.05173,0.273965,2.62384,1.50707,1.36096,1,0,0
0,-456.524,-0.777041,1.44958,1.00387,0.269415,2.72209,1.59819,1.36951,1,0,0
0,-457.949,-3.18144,1.43359,1.03448,0.270483,2.50176,1.55536,1.38054,1,0,0
0,-458.163,-1.39703,1.49853,0.984428,0.259119,2.61376,1.55866,1.38663,1,0,0
0,-459.643,-3.41789,1.49372,0.953474,0.298039,2.62774,1.55326,1.41871,1,0,0
0,-456.983,-1.84121,1.47389,1.04363,0.276511,2.5931,1.56193,1.39865,1,0,0
0,-457.498,-3.16441,1.49836,1.04687,0.261705,2.58052,1.5539,1.41371,1,0,0
0,-464.869,-3.61575,1.51143,0.92275,0.219572,2.6968,1.43287,1.36952,1,0,0
0,-462.295,-2.60593,1.45638,0.954386,0.211178,2.60189,1.50757,1.33194,1,0,0
0,-460.077,-3.08961,1.48447,1.05887,0.246123,2.61732,1.32598,1.36493,1,0,0
0,-459.446,-3.65995,1.43001,1.04121,0.252808,2.50761,1.44121,1.33294,1,0,0
0,-459.891,-4.72816,1.53845,1.07472,0.239827,2.57936,1.44483,1.36635,1,0,0
0,-463.762,-8.67453,1.53478,1.03388,0.275197,2.41931,1.6446,1.36356,1,0,0
0,-457.092,-1.9948,1.46506,0.999375,0.318168,2.68997,1.53115,1.40198,1,0,0
0,-460.163,-2.17135,1.45367,1.00695,0.22081,2.56931,1.42772,1.38616,1,0,0
0,-460.255,-1.33959,1.4776,0.991904,0.218824,2.61589,1.44831,1.36019,1,0,0
0,-465.114,-4.7653,1.54298,0.944384,0.226289,2.71341,1.48743,1.33778,1,0,0
0,-456.393,-1.55457,1.46999,0.993424,0.244125,2.74514,1.63941,1.3782,1,0,0
0,-460.56,-3.5365,1.42755,0.944711,0.254173,2.65243,1.60401,1.31081,1,0,0
0,-457.629,-1.61352,1.50926,0.998814,0.297086,2.69891,1.52473,1.36981,1,0,0
0,-461.259,-2.59179,1.50486,1.02631,0.249836,2.59116,1.39099,1.33845,1,0,0
0,-457.745,-1.80866,1.44562,1.00722,0.261203,2.73085,1.59673,1.32267,1,0,0
0,-461.787,-2.54519,1.45342,0.955784,0.213244,2.661,1.4633,1.40329,1,0,0
0,-461.066,-2.09309,1.48468,0.946549,0.236835,2.69979,1.5445,1.32553,1,0,0
0,-459.33,-1.99366,1.41097,0.954455,0.276957,2.66847,1.48896,1.36315,1,0,0
0,-464.999,-5.14967,1.53553,1.01227,0.248116,2.54284,1.51674,1.3162,1,0,0
0,-463.084,-3.38372,1.42105,0.981779,0.239673,2.73697,1.3739,1.32311,1,0,0
0,-457.823,-2.81838,1.47484,1.1075,0.258207,2.60466,1.57415,1.37623,1,0,0
0,-460.066,-4.01988,1.43013,0.954767,0.359134,2.6325,1.53033,1.37075,1,0,0
0,-457.016,-1.20101,1.47732,0.988658,0.232288,2.65101,1.61724,1.36935,1,0,0
0,-457.809,-2.60267,1.47481,0.997639,0.236206,2.546,1.61863,1.39084,1,0,0
0,-456.868,-1.20946,1.49317,0.992143,0.270612,2.76384,1.55083,1.3561,1,0,0
0,-459.335,-1.64447,1.48936,1.01906,0.283792,2.61747,1.52487,1.32654,1,0,0
0,-459.632,-1.21294,1.45318,0.958051,0.243503,2.58306,1.53818,1.36326,1,0,0
0,-458.815,-1.77301,1.44813,1.00073,0.278099,2.74955,1.42179,1.32704,1,0,0
0,-458.386,-3.25121,1.49747,0.955474,0.295422,2.82347,1.504,1.34048,1,0,0
0,-457.974,-1.35884,1.44138,1.03101,0.283055,2.64547,1.39662,1.35459,1,0,0
0,-461.103,-2.27083,1.45283,1.03493,0.23265,2.81778,1.48102,1.3421,1,0,0
0,-461.655,-2.10824,1.44561,0.993274,0.243088,2.70838,1.35122,1.38792,1,0,0
0,-466.533,-4.76526,1.51402,0.911348,0.235321,2.60876,1.42653,1.40127,1,0,0
0,-458.502,-1.7381,1.44482,0.963968,0.254839,2.80876,1.48307,1.3704,1,0,0
0,-460.03,-1.88519,1.45349,0.984195,0.283749,2.53048,1.48511,1.35224,1,0,0
0,-458.952,-2.40189,1.40476,1.00851,0.256393,2.65449,1.51124,1.33155,1,0,0
0,-457.097,-0.80579,1.49167,1.03315,0.254191,2.69063,1.54005,1.35039,1,0,0
0,-456.784,-0.949709,1.47511,1.04725,0.253944,2.69066,1.59294,1.35785,1,0,0
0,-461.719,-4.04285,1.52496,0.922374,0.292356,2.68139,1.58462,1.37694,1,0,0
0,-461.044,-1.92688,1.46536,0.989279,0.222301,2.57444,1.4691,1.33513,1,0,0
0,-461.824,-2.22642,1.43466,1.01621,0.222905,2.68597,1.38185,1.34257,1,0,0
0,-459.914,-2.38283,1.47913,1.0175,0.290561,2.54482,1.55112,1.33251,1,0,0
0,-461.281,-7.53386,1.42194,0.992153,0.387432,2.56616,1.43191,1.41067,1,0,0
0,-459.483,-3.83953,1.4701,0.997465,0.344282,2.67714,1.61261,1.4073,1,0,0
0,-458.954,-4.45486,1.42361,0.931741,0.229368,2.74457,1.66173,1.33172,1,0,0
0,-464.682,-3.17978,1.43697,0.960158,0.224989,2.62018,1.35657,1.33652,1,0,0
0,-458.995,-2.01771,1.47985,1.02991,0.264809,2.71012,1.35261,1.38445,1,0,0
0,-461.102,-4.14346,1.41884,0.912013,0.228417,2.71128,1.58405,1.39196,1,0,0
0,-457.917,-3.43622,1.49455,1.03789,0.28355,2.71731,1.42437,1.42379,1,0,0
0,-459.009,-1.64883,1.4648,1.05996,0.253113,2.77885,1.50653,1.38336,1,0,0
0,-457.671,-2.33892,1.47665,1.09252,0.291558,2.62401,1.53873,1.34882,1,0,0
0,-457.485,-4.81425,1.49654,1.03192,0.325769,2.78972,1.50565,1.42073,1,0,0
0,-463.984,-3.74507,1.43444,0.996058,0.206274,2.65364,1.37077,1.32641,1,0,0
0,-457.643,-1.71113,1.49785,1.04184,0.286737,2.66667,1.60413,1.3578,1,0,0
0,-462.774,-2.79682,1.44738,0.934234,0.250198,2.76062,1.36942,1.37487,1,0,0
0,-459.712,-1.1502,1.47084,1.00618,0.234823,2.64247,1.398,1.378,1,0,0
0,-459.215,-3.57174,1.46808,1.10217,0.309445,2.64724,1.56964,1.39612,1,0,0
0,-457.786,-0.831248,1.47007,0.979674,0.241887,2.63032,1.54731,1.38755,1,0,0
0,-460.972,-5.90372,1.48247,0.944002,0.176124,2.65306,1.62874,1.37368,1,0,0
0,-458.609,-2.3471,1.42735,0.930903,0.29125,2.73195,1.5257,1.36091,1,0,0
0,-460.094,-1.24489,1.46186,0.959487,0.252408,2.71898,1.41114,1.38291,1,0,0
0,-456.448,-1.75859,1.48441,0.973445,0.286046,2.77383,1.55738,1.38604,1,0,0
0,-457.619,-3.53955,1.50694,0.993849,0.239751,2.74885,1.57851,1.41934,1,0,0
0,-460.373,-3.02385,1.39437,1.00759,0.244944,2.6184,1.49562,1.38335,1,0,0
0,-458.176,-1.25597,1.47385,1.03284,0.231305,2.74823,1.50427,1.38433,1,0,0
0,-462.759,-7.24279,1.41296,1.08495,0.315522,2.73676,1.2773,1.3495,1,0,0
0,-459.297,-2.42333,1.48704,1.03869,0.268853,2.6658,1.3315,1.37103,1,0,0
0,-460.012,-2.68036,1.48149,0.986884,0.313566,2.55242,1.59431,1.37144,1,0,0
0,-462.651,-7.98375,1.55672,1.10795,0.240619,2.8259,1.48903,1.35198,1,0,0
0,-468.037,-5.44058,1.39258,1.11164,0.258098,2.71639,1.48823,1.3346,1,0,0
0,-464.235,-3.44666,1.40491,1.01938,0.249728,2.74474,1.37393,1.38401,1,0,0
0,-466.464,-9.63755,1.39411,0.949062,0.322734,2.48028,1.50573,1.29836,1,0,0
0,-457.63,-1.24016,1.4817,1.02117,0.289456,2.70777,1.53358,1.3326,1,0,0
0,-460.018,-1.49204,1.48405,0.99701,0.288538,2.60087,1.49746,1.33106,1,0,0
0,-460.995,-1.79515,1.44863,0.953874,0.255009,2.70648,1.45354,1.32233,1,0,0
0,-458.689,-3.03205,1.39727,0.971497,0.260889,2.68439,1.60847,1.36401,1,0,0
0,-458.361,-2.038,1.42271,0.991188,0.261163,2.55547,1.56019,1.36612,1,0,0
0,-459.262,-0.943012,1.47025,1.00894,0.255944,2.62454,1.45864,1.33063,1,0,0
0,-459.474,-1.69941,1.48284,1.02116,0.23346,2.56846,1.42785,1.36355,1,0,0
0,-458.65,-2.50944,1.45304,0.986894,0.343045,2.67638,1.54377,1.34231,1,0,0
0,-459.178,-1.76249,1.46279,0.982396,0.29198,2.72351,1.43723,1.32393,1,0,0
0,-462.561,-3.28963,1.48539,0.927692,0.222053,2.73434,1.53347,1.32476,1,0,0
0,-460.88,-5.51779,1.48722,1.06261,0.190428,2.55829,1.40643,1.38952,1,0,0
0,-460.955,-1.8355,1.51393,0.996759,0.26073,2.60939,1.4656,1.34421,1,0,0
0,-460.502,-2.90894,1.45671,0.952619,0.251881,2.84261,1.41229,1.36707,1,0,0
0,-459.124,-2.46296,1.41506,1.00601,0.275365,2.55645,1.44575,1.36784,1,0,0
0,-461.532,-2.56949,1.42827,1.04437,0.21046,2.7345,1.5438,1.35589,1,0,0
0,-460.204,-1.6336,1.45261,0.969106,0.232779,2.68093,1.5104,1.32169,1,0,0
0,-457.222,-1.14099,1.48274,1.04204,0.239247,2.61966,1.49219,1.38351,1,0,0
0,-463.878,-3.12687,1.44193,0.93203,0.260157,2.71271,1.33717,1.37436,1,0,0
0,-469.734,-7.22405,1.51374,0.900616,0.319896,2.67204,1.30815,1.34616,1,0,0
0,-458.098,-1.91293,1.48038,0.946486,0.2765,2.67472,1.63184,1.38119,1,0,0
0,-457.695,-3.30898,1.44044,1.03182,0.237208,2.63846,1.72843,1.34734,1,0,0
0,-465.385,-4.44071,1.45128,0.955707,0.279681,2.55771,1.46412,1.29572,1,0,0
0,-463.707,-3.17541,1.44571,0.952748,0.275276,2.64421,1.30785,1.36241,1,0,0
0,-457.745,-0.963927,1.48719,1.0042,0.290787,2.69888,1.512,1.34097,1,0,0
0,-459.037,-2.20404,1.45041,0.932472,0.229123,2.75388,1.5661,1.3603,1,0,0
0,-458.489,-2.18078,1.50901,1.01324,0.215669,2.66041,1.55409,1.35702,1,0,0
0,-460.866,-1.83257,1.50514,0.957533,0.278905,2.64356,1.43595,1.37741,1,0,0
0,-458.139,-1.39365,1.46108,1.01171,0.220925,2.70795,1.556,1.33657,1,0,0
0,-459.844,-3.37952,1.46757,1.00657,0.242977,2.77454,1.49865,1.43176,1,0,0
0,-459.07,-2.74091,1.49357,1.01445,0.284,2.54015,1.44578,1.39521,1,0,0
0,-456.709,-1.9227,1.48872,1.03722,0.283479,2.75314,1.52662,1.39838,1,0,0
0,-458.877,-1.65155,1.45234,1.03695,0.259653,2.59196,1.3967,1.34381,1,0,0
0,-458.924,-1.45601,1.47114,0.930064,0.255898,2.69403,1.56362,1.37531,1,0,0
0,-460.812,-2.91145,1.41056,1.0432,0.27418,2.74538,1.61002,1.37857,1,0,0
0,-459.408,-0.758844,1.45248,0.950294,0.258338,2.67134,1.50181,1.34751,1,0,0
0,-457.261,-3.08182,1.49254,0.949744,0.235272,2.79493,1.62759,1.37199,1,0,0
0,-459.097,-0.977261,1.4603,0.963886,0.223516,2.69907,1.51339,1.36259,1,0,0
0,-461.878,-5.64401,1.43579,0.878103,0.305126,2.68777,1.60639,1.3935,1,0,0
0,-463.299,-3.46161,1.4383,1.04536,0.234093,2.84609,1.58246,1.34463,1,0,0
0,-459.202,-3.31484,1.53981,1.04879,0.256249,2.68812,1.47822,1.35744,1,0,0
0,-459.526,-2.0899,1.43339,1.03025,0.240517,2.58335,1.41788,1.33984,1,0,0
0,-458.17,-1.77197,1.45962,0.992904,0.32163,2.61766,1.56834,1.37598,1,0,0
0,-459.313,-3.42152,1.43372,1.00902,0.30582,2.61403,1.38536,1.40993,1,0,0
0,-458.22,-1.77942,1.4363,1.0727,0.260951,2.63518,1.47251,1.38659,1,0,0
0,-475.833,-6.01345,1.41529,1.0665,0.203088,2.77486,1.45376,1.41627,1,0,0
0,-461.067,-1.87945,1.48555,0.933546,0.257398,2.7462,1.43671,1.35794,1,0,0
0,-457.463,-0.688272,1.44762,0.977324,0.263188,2.6666,1.57703,1.34689,1,0,0
0,-460.16,-1.67128,1.41617,0.984043,0.251123,2.6427,1.43155,1.37549,1,0,0
0,-465.902,-5.34949,1.45202,0.988803,0.265216,2.55468,1.33947,1.29739,1,0,0
0,-461.155,-4.20612,1.40801,0.988461,0.301219,2.70735,1.32595,1.36675,1,0,0
0,-458.245,-2.84698,1.4738,1.04298,0.243949,2.76983,1.69122,1.36344,1,0,0
0,-461.168,-3.04814,1.44282,0.976691,0.297724,2.51344,1.50666,1.33893,1,0,0
0,-460.787,-2.15437,1.50203,0.97622,0.301882,2.62615,1.56222,1.3391,1,0,0
0,-462.876,-5.17179,1.49203,0.980869,0.351796,2.65507,1.3546,1.32508,1,0,0
0,-458.669,-1.47472,1.50948,0.973138,0.279203,2.68436,1.54938,1.36244,1,0,0
0,-456.722,-1.18699,1.44542,0.974303,0.258497,2.71623,1.61971,1.37339,1,0,0
0,-458.126,-1.4341,1.48563,1.03662,0.269463,2.63012,1.56441,1.33181,1,0,0
0,-461.246,-4.34698,1.51227,0.956651,0.318912,2.68683,1.6849,1.3635,1,0,0
0,-458.051,-4.11483,1.49329,1.00305,0.21586,2.70168,1.71125,1.33153,1,0,0
0,-461.828,-1.61457,1.46624,0.954718,0.253295,2.56062,1.49056,1.34448,1,0,0
0,-459.741,-3.35391,1.44452,0.932735,0.266843,2.77125,1.49398,1.41532,1,0,0
0,-462.436,-1.86401,1.47335,0.94824,0.223743,2.59105,1.45976,1.36637,1,0,0
0,-459.123,-4.09357,1.50184,1.11632,0.231559,2.64894,1.60107,1.35268,1,0,0
0,-458.054,-2.51314,1.46771,1.04178,0.255002,2.71211,1.62659,1.41183,1,0,0
0,-459.288,-3.5739,1.50322,1.08612,0.310114,2.67623,1.55275,1.33452,1,0,0
0,-461.311,-4.64409,1.49258,0.978831,0.181828,2.71936,1.55268,1.33852,1,0,0
0,-456.985,-1.64235,1.49371,1.04877,0.269838,2.59544,1.50669,1.38562,1,0,0
0,-466.916,-7.915,1.53469,1.0421,0.317625,2.63684,1.44166,1.28451,1,0,0
0,-466.645,-7.61307,1.47363,0.952427,0.184198,2.85734,1.45417,1.3132,1,0,0
0,-463.373,-7.30399,1.39921,0.957604,0.316856,2.54933,1.57301,1.42887,1,0,0
0,-457.373,-1.94643,1.46,0.942553,0.275421,2.73864,1.62986,1.35968,1,0,0
0,-461.274,-3.39962,1.46655,1.04065,0.199997,2.68498,1.46947,1.31912,1,0,0
0,-459.916,-4.94462,1.47973,1.0137,0.353551,2.53763,1.48536,1.40295,1,0,0
0,-459.537,-1.48401,1.44311,0.950998,0.279972,2.61943,1.48616,1.38918,1,0,0
0,-460.041,-1.24936,1.4878,0.95568,0.274716,2.62452,1.55667,1.34989,1,0,0
0,-458.31,-3.68979,1.47488,0.913614,0.294161,2.79963,1.59432,1.35856,1,0,0
0,-457.834,-1.50723,1.5046,1.05075,0.265987,2.65677,1.45995,1.35291,1,0,0
0,-459.853,-2.79447,1.45079,1.07506,0.242972,2.65762,1.4725,1.41558,1,0,0
0,-458.384,-3.71336,1.5182,1.04727,0.270936,2.81267,1.58757,1.34772,1,0,0
0,-458.147,-2.1458,1.41059,1.01362,0.29387,2.73659,1.51832,1.36428,1,0,0
0,-458.275,-2.83253,1.46367,1.10196,0.260202,2.60927,1.43281,1.33676,1,0,0
0,-461.944,-2.06132,1.47564,0.956558,0.257667,2.60499,1.39297,1.39363,1,0,0
0,-460.369,-3.44793,1.44217,1.01856,0.249608,2.49667,1.39182,1.37607,1,0,0
0,-465.752,-4.72151,1.45454,0.981077,0.239659,2.75729,1.25651,1.36204,1,0,0
0,-466.695,-5.00247,1.43661,0.908173,0.245718,2.7661,1.32496,1.37583,1,0,0
0,-460.808,-1.81718,1.46858,0.924246,0.262809,2.74238,1.45374,1.35562,1,0,0
0,-460.981,-2.38434,1.46304,0.986676,0.241616,2.71104,1.47893,1.30448,1,0,0
0,-457.502,-2.46632,1.43824,0.942503,0.290377,2.73713,1.62523,1.37244,1,0,0
0,-459.763,-2.6626,1.42153,0.98358,0.209777,2.60685,1.54003,1.37433,1,0,0
0,-457.087,-0.343931,1.4677,1.02284,0.263048,2.7211,1.47636,1.35455,1,0,0
0,-458.107,-1.44695,1.4404,0.943645,0.276987,2.74579,1.50536,1.36661,1,0,0
0,-457.85,-4.185,1.5232,1.05799,0.275719,2.70154,1.47647,1.418,1,0,0
0,-464.533,-4.071,1.47205,0.917692,0.295498,2.66313,1.53871,1.3058,1,0,0
0,-457.008,-0.610395,1.44845,1.01996,0.28264,2.61419,1.49559,1.36439,1,0,0
0,-464.807,-3.58802,1.43632,0.909241,0.236459,2.72644,1.39605,1.3832,1,0,0
0,-459.245,-3.30207,1.44434,1.09232,0.22949,2.58768,1.4783,1.39647,1,0,0
0,-461.553,-4.12197,1.5487,0.991541,0.272178,2.68341,1.41271,1.37617,1,0,0
0,-462.185,-8.47414,1.49549,0.867305,0.32408,2.84421,1.58823,1.34598,1,0,0
0,-462.538,-3.76473,1.46764,1.00747,0.240647,2.64789,1.48566,1.28694,1,0,0
0,-463.166,-2.50609,1.48468,0.903871,0.265775,2.6839,1.49798,1.34883,1,0,0
0,-459.396,-3.74923,1.44557,1.05224,0.204831,2.53673,1.46593,1.34894,1,0,0
0,-461.796,-5.37637,1.49162,1.0949,0.24093,2.6755,1.52626,1.29074,1,0,0
0,-457.682,-1.923,1.49342,1.06582,0.280423,2.71863,1.46512,1.34019,1,0,0
0,-457.659,-1.59385,1.44075,1.01747,0.299444,2.69562,1.45942,1.33084,1,0,0
0,-459.497,-2.24827,1.43485,1.05983,0.288521,2.75573,1.56419,1.38419,1,0,0
0,-457.412,-2.10787,1.48331,0.975075,0.223622,2.75531,1.61515,1.35438,1,0,0
0,-461.552,-4.50223,1.41915,0.963598,0.19155,2.65548,1.5688,1.39065,1,0,0
0,-461.234,-2.10092,1.47431,0.954131,0.284098,2.54524,1.55305,1.35595,1,0,0
0,-459.944,-2.33555,1.44068,1.01163,0.226364,2.79055,1.56668,1.39027,1,0,0
0,-456.653,-1.58701,1.48278,1.02619,0.312995,2.73974,1.53205,1.36182,1,0,0
0,-461.386,-7.067,1.54938,1.04784,0.250221,2.734,1.35084,1.41429,1,0,0
0,-462.808,-4.37289,1.47455,0.931068,0.298354,2.55359,1.48221,1.41831,1,0,0
0,-459.754,-2.80619,1.53221,1.00923,0.262057,2.71554,1.53041,1.33916,1,0,0
0,-459.27,-7.45458,1.49636,1.00382,0.226788,2.49369,1.7054,1.42441,1,0,0
0,-460.166,-4.28532,1.45726,1.03795,0.308431,2.48845,1.43949,1.33511,1,0,0
0,-459.092,-0.751631,1.48915,0.989377,0.27287,2.64301,1.49479,1.34222,1,0,0
0,-458.474,-3.06079,1.44247,0.971499,0.26791,2.63041,1.72443,1.34565,1,0,0
0,-463.063,-4.49352,1.4938,1.03313,0.219774,2.82188,1.4104,1.3198,1,0,0
0,-467.677,-8.0162,1.52924,0.9347,0.321457,2.76698,1.33403,1.31462,1,0,0
0,-461.323,-2.45641,1.44656,1.04644,0.229466,2.72525,1.41348,1.32512,1,0,0
0,-463.387,-2.92527,1.43364,1.07065,0.244419,2.79105,1.47255,1.33399,1,0,0
0,-460.727,-2.64767,1.50329,0.985526,0.208159,2.65507,1.45849,1.38732,1,0,0
0,-461.259,-2.8135,1.46687,0.940525,0.284576,2.74015,1.47778,1.31378,1,0,0
0,-458.792,-5.48914,1.43439,1.03882,0.345338,2.56561,1.3649,1.39753,1,0,0
